state,district,year,quarter,period_id,registered_users
chhattisgarh,north bastar kanker,2025,3,8102,295825
chhattisgarh,north bastar kanker,2025,4,8103,305860
chhattisgarh,north bastar kanker,2026,1,8104,314669
chhattisgarh,north bastar kanker,2026,2,8105,325355
chhattisgarh,raigarh,2018,1,8072,44292
chhattisgarh,raigarh,2018,2,8073,61004
chhattisgarh,raigarh,2018,3,8074,76641
chhattisgarh,raigarh,2018,4,8075,98785
chhattisgarh,raigarh,2019,1,8076,118408
chhattisgarh,raigarh,2019,2,8077,133522
chhattisgarh,raigarh,2019,3,8078,148134
chhattisgarh,raigarh,2019,4,8079,164606
chhattisgarh,raigarh,2020,1,8080,181886
chhattisgarh,raigarh,2020,2,8081,202504
chhattisgarh,raigarh,2020,3,8082,225403
chhattisgarh,raigarh,2020,4,8083,247415
chhattisgarh,raigarh,2021,1,8084,268335
chhattisgarh,raigarh,2021,2,8085,289173
chhattisgarh,raigarh,2021,3,8086,313504
chhattisgarh,raigarh,2021,4,8087,337698
chhattisgarh,raigarh,2022,1,8088,361114
chhattisgarh,raigarh,2022,2,8089,381600
chhattisgarh,raigarh,2022,3,8090,404017
chhattisgarh,raigarh,2022,4,8091,425783
chhattisgarh,raigarh,2023,1,8092,446039
chhattisgarh,raigarh,2023,2,8093,464623
chhattisgarh,raigarh,2023,3,8094,484957
chhattisgarh,raigarh,2023,4,8095,505862
chhattisgarh,raigarh,2024,1,8096,533195
chhattisgarh,raigarh,2024,2,8097,557252
chhattisgarh,raigarh,2024,3,8098,578988
chhattisgarh,raigarh,2024,4,8099,599334
chhattisgarh,raigarh,2025,1,8100,620232
chhattisgarh,raigarh,2025,2,8101,640296
chhattisgarh,raigarh,2025,3,8102,660242
chhattisgarh,raigarh,2025,4,8103,680333
chhattisgarh,raigarh,2026,1,8104,698142
chhattisgarh,raigarh,2026,2,8105,721223
chhattisgarh,raipur,2018,1,8072,142941
chhattisgarh,raipur,2018,2,8073,198132
chhattisgarh,raipur,2018,3,8074,245981
chhattisgarh,raipur,2018,4,8075,307979
chhattisgarh,raipur,2019,1,8076,376341
chhattisgarh,raipur,2019,2,8077,434149
chhattisgarh,raipur,2019,3,8078,488052
chhattisgarh,raipur,2019,4,8079,541838
chhattisgarh,raipur,2020,1,8080,599161
chhattisgarh,raipur,2020,2,8081,662553
chhattisgarh,raipur,2020,3,8082,731510
chhattisgarh,raipur,2020,4,8083,801566
chhattisgarh,raipur,2021,1,8084,866670
chhattisgarh,raipur,2021,2,8085,934679
chhattisgarh,raipur,2021,3,8086,1006575
chhattisgarh,raipur,2021,4,8087,1077337
chhattisgarh,raipur,2022,1,8088,1146298
chhattisgarh,raipur,2022,2,8089,1212244
chhattisgarh,raipur,2022,3,8090,1279250
chhattisgarh,raipur,2022,4,8091,1341723
chhattisgarh,raipur,2023,1,8092,1399392
chhattisgarh,raipur,2023,2,8093,1456998
chhattisgarh,raipur,2023,3,8094,1512963
chhattisgarh,raipur,2023,4,8095,1565951
chhattisgarh,raipur,2024,1,8096,1636164
chhattisgarh,raipur,2024,2,8097,1703440
chhattisgarh,raipur,2024,3,8098,1764546
chhattisgarh,raipur,2024,4,8099,1821985
chhattisgarh,raipur,2025,1,8100,1877229
chhattisgarh,raipur,2025,2,8101,1933009
chhattisgarh,raipur,2025,3,8102,1987147
chhattisgarh,raipur,2025,4,8103,2037484
chhattisgarh,raipur,2026,1,8104,2085582
chhattisgarh,raipur,2026,2,8105,2143139
chhattisgarh,rajnandgaon,2018,1,8072,20739
chhattisgarh,rajnandgaon,2018,2,8073,29663
chhattisgarh,rajnandgaon,2018,3,8074,37877
chhattisgarh,rajnandgaon,2018,4,8075,48092
chhattisgarh,rajnandgaon,2019,1,8076,58125
chhattisgarh,rajnandgaon,2019,2,8077,67261
chhattisgarh,rajnandgaon,2019,3,8078,75898
chhattisgarh,rajnandgaon,2019,4,8079,84661
chhattisgarh,rajnandgaon,2020,1,8080,94417
chhattisgarh,rajnandgaon,2020,2,8081,107498
chhattisgarh,rajnandgaon,2020,3,8082,121598
chhattisgarh,rajnandgaon,2020,4,8083,135510
chhattisgarh,rajnandgaon,2021,1,8084,148433
chhattisgarh,rajnandgaon,2021,2,8085,162232
chhattisgarh,rajnandgaon,2021,3,8086,176946
chhattisgarh,rajnandgaon,2021,4,8087,190946
chhattisgarh,rajnandgaon,2022,1,8088,205078
chhattisgarh,rajnandgaon,2022,2,8089,219023
chhattisgarh,rajnandgaon,2022,3,8090,233558
chhattisgarh,rajnandgaon,2022,4,8091,246443
chhattisgarh,rajnandgaon,2023,1,8092,259095
chhattisgarh,rajnandgaon,2023,2,8093,271657
chhattisgarh,rajnandgaon,2023,3,8094,284028
chhattisgarh,rajnandgaon,2023,4,8095,296082
chhattisgarh,rajnandgaon,2024,1,8096,311672
chhattisgarh,rajnandgaon,2024,2,8097,327023
chhattisgarh,rajnandgaon,2024,3,8098,340399
chhattisgarh,rajnandgaon,2024,4,8099,351923
chhattisgarh,rajnandgaon,2025,1,8100,363194
chhattisgarh,rajnandgaon,2025,2,8101,374731
chhattisgarh,rajnandgaon,2025,3,8102,386455
chhattisgarh,rajnandgaon,2025,4,8103,397390
chhattisgarh,rajnandgaon,2026,1,8104,407749
chhattisgarh,rajnandgaon,2026,2,8105,419103
chhattisgarh,sakti,2018,1,8072,15123
chhattisgarh,sakti,2018,2,8073,21780
chhattisgarh,sakti,2018,3,8074,27809
chhattisgarh,sakti,2018,4,8075,37511
chhattisgarh,sakti,2019,1,8076,45483
chhattisgarh,sakti,2019,2,8077,51635
chhattisgarh,sakti,2019,3,8078,57745
chhattisgarh,sakti,2019,4,8079,64616
chhattisgarh,sakti,2020,1,8080,72204
chhattisgarh,sakti,2020,2,8081,83097
chhattisgarh,sakti,2020,3,8082,93613
chhattisgarh,sakti,2020,4,8083,103609
chhattisgarh,sakti,2021,1,8084,113369
chhattisgarh,sakti,2021,2,8085,123319
chhattisgarh,sakti,2021,3,8086,134905
chhattisgarh,sakti,2021,4,8087,145284
chhattisgarh,sakti,2022,1,8088,155643
chhattisgarh,sakti,2022,2,8089,165021
chhattisgarh,sakti,2022,3,8090,174821
chhattisgarh,sakti,2022,4,8091,183544
chhattisgarh,sakti,2023,1,8092,192321
chhattisgarh,sakti,2023,2,8093,200974
chhattisgarh,sakti,2023,3,8094,210193
chhattisgarh,sakti,2023,4,8095,219244
chhattisgarh,sakti,2024,1,8096,231102
chhattisgarh,sakti,2024,2,8097,242023
chhattisgarh,sakti,2024,3,8098,251519
chhattisgarh,sakti,2024,4,8099,260007
chhattisgarh,sakti,2025,1,8100,268886
chhattisgarh,sakti,2025,2,8101,277595
chhattisgarh,sakti,2025,3,8102,286840
chhattisgarh,sakti,2025,4,8103,295163
chhattisgarh,sakti,2026,1,8104,302778
chhattisgarh,sakti,2026,2,8105,312402
chhattisgarh,sarangarh bilaigarh,2018,1,8072,12936
chhattisgarh,sarangarh bilaigarh,2018,2,8073,18620
chhattisgarh,sarangarh bilaigarh,2018,3,8074,24057
chhattisgarh,sarangarh bilaigarh,2018,4,8075,32498
chhattisgarh,sarangarh bilaigarh,2019,1,8076,39058
chhattisgarh,sarangarh bilaigarh,2019,2,8077,44045
chhattisgarh,sarangarh bilaigarh,2019,3,8078,48645
chhattisgarh,sarangarh bilaigarh,2019,4,8079,54328
chhattisgarh,sarangarh bilaigarh,2020,1,8080,60256
chhattisgarh,sarangarh bilaigarh,2020,2,8081,68612
chhattisgarh,sarangarh bilaigarh,2020,3,8082,76885
chhattisgarh,sarangarh bilaigarh,2020,4,8083,84270
chhattisgarh,sarangarh bilaigarh,2021,1,8084,91505
chhattisgarh,sarangarh bilaigarh,2021,2,8085,99233
chhattisgarh,sarangarh bilaigarh,2021,3,8086,108327
chhattisgarh,sarangarh bilaigarh,2021,4,8087,116849
chhattisgarh,sarangarh bilaigarh,2022,1,8088,125464
chhattisgarh,sarangarh bilaigarh,2022,2,8089,133233
chhattisgarh,sarangarh bilaigarh,2022,3,8090,141570
chhattisgarh,sarangarh bilaigarh,2022,4,8091,149235
chhattisgarh,sarangarh bilaigarh,2023,1,8092,156548
chhattisgarh,sarangarh bilaigarh,2023,2,8093,163677
chhattisgarh,sarangarh bilaigarh,2023,3,8094,171122
chhattisgarh,sarangarh bilaigarh,2023,4,8095,179242
chhattisgarh,sarangarh bilaigarh,2024,1,8096,190042
chhattisgarh,sarangarh bilaigarh,2024,2,8097,199484
chhattisgarh,sarangarh bilaigarh,2024,3,8098,207571
chhattisgarh,sarangarh bilaigarh,2024,4,8099,214828
chhattisgarh,sarangarh bilaigarh,2025,1,8100,222322
chhattisgarh,sarangarh bilaigarh,2025,2,8101,229812
chhattisgarh,sarangarh bilaigarh,2025,3,8102,237855
chhattisgarh,sarangarh bilaigarh,2025,4,8103,245018
chhattisgarh,sarangarh bilaigarh,2026,1,8104,251706
chhattisgarh,sarangarh bilaigarh,2026,2,8105,257463
chhattisgarh,sukma,2018,1,8072,3166
chhattisgarh,sukma,2018,2,8073,4724
chhattisgarh,sukma,2018,3,8074,6420
chhattisgarh,sukma,2018,4,8075,8776
chhattisgarh,sukma,2019,1,8076,10896
chhattisgarh,sukma,2019,2,8077,12773
chhattisgarh,sukma,2019,3,8078,14554
chhattisgarh,sukma,2019,4,8079,16455
chhattisgarh,sukma,2020,1,8080,18325
chhattisgarh,sukma,2020,2,8081,20645
chhattisgarh,sukma,2020,3,8082,23230
chhattisgarh,sukma,2020,4,8083,25992
chhattisgarh,sukma,2021,1,8084,28136
chhattisgarh,sukma,2021,2,8085,30514
chhattisgarh,sukma,2021,3,8086,33083
chhattisgarh,sukma,2021,4,8087,35538
chhattisgarh,sukma,2022,1,8088,37726
chhattisgarh,sukma,2022,2,8089,39908
chhattisgarh,sukma,2022,3,8090,42332
chhattisgarh,sukma,2022,4,8091,44608
chhattisgarh,sukma,2023,1,8092,46763
chhattisgarh,sukma,2023,2,8093,48872
chhattisgarh,sukma,2023,3,8094,51425
chhattisgarh,sukma,2023,4,8095,54004
chhattisgarh,sukma,2024,1,8096,57087
chhattisgarh,sukma,2024,2,8097,60475
chhattisgarh,sukma,2024,3,8098,63848
chhattisgarh,sukma,2024,4,8099,66406
chhattisgarh,sukma,2025,1,8100,68959
chhattisgarh,sukma,2025,2,8101,71591
chhattisgarh,sukma,2025,3,8102,74580
chhattisgarh,sukma,2025,4,8103,77363
chhattisgarh,sukma,2026,1,8104,79767
chhattisgarh,sukma,2026,2,8105,83424
chhattisgarh,surajpur,2018,1,8072,13333
chhattisgarh,surajpur,2018,2,8073,18668
chhattisgarh,surajpur,2018,3,8074,24355
chhattisgarh,surajpur,2018,4,8075,33023
chhattisgarh,surajpur,2019,1,8076,40563
chhattisgarh,surajpur,2019,2,8077,46641
chhattisgarh,surajpur,2019,3,8078,52719
chhattisgarh,surajpur,2019,4,8079,59559
chhattisgarh,surajpur,2020,1,8080,66735
chhattisgarh,surajpur,2020,2,8081,75264
chhattisgarh,surajpur,2020,3,8082,85552
chhattisgarh,surajpur,2020,4,8083,94988
chhattisgarh,surajpur,2021,1,8084,104440
chhattisgarh,surajpur,2021,2,8085,112736
chhattisgarh,surajpur,2021,3,8086,123184
chhattisgarh,surajpur,2021,4,8087,133765
chhattisgarh,surajpur,2022,1,8088,144591
chhattisgarh,surajpur,2022,2,8089,153943
chhattisgarh,surajpur,2022,3,8090,164211
chhattisgarh,surajpur,2022,4,8091,175121
chhattisgarh,surajpur,2023,1,8092,186196
chhattisgarh,surajpur,2023,2,8093,195391
chhattisgarh,surajpur,2023,3,8094,205556
chhattisgarh,surajpur,2023,4,8095,218415
chhattisgarh,surajpur,2024,1,8096,233003
chhattisgarh,surajpur,2024,2,8097,245730
chhattisgarh,surajpur,2024,3,8098,256350
chhattisgarh,surajpur,2024,4,8099,265911
chhattisgarh,surajpur,2025,1,8100,276561
chhattisgarh,surajpur,2025,2,8101,286139
chhattisgarh,surajpur,2025,3,8102,297063
chhattisgarh,surajpur,2025,4,8103,307948
chhattisgarh,surajpur,2026,1,8104,318363
chhattisgarh,surajpur,2026,2,8105,327627
chhattisgarh,surguja,2018,1,8072,22487
chhattisgarh,surguja,2018,2,8073,31655
chhattisgarh,surguja,2018,3,8074,41116
chhattisgarh,surguja,2018,4,8075,53226
chhattisgarh,surguja,2019,1,8076,64547
chhattisgarh,surguja,2019,2,8077,73967
chhattisgarh,surguja,2019,3,8078,83262
chhattisgarh,surguja,2019,4,8079,93545
chhattisgarh,surguja,2020,1,8080,104069
chhattisgarh,surguja,2020,2,8081,116794
chhattisgarh,surguja,2020,3,8082,130928
chhattisgarh,surguja,2020,4,8083,145309
chhattisgarh,surguja,2021,1,8084,158682
chhattisgarh,surguja,2021,2,8085,171291
chhattisgarh,surguja,2021,3,8086,186498
chhattisgarh,surguja,2021,4,8087,202619
chhattisgarh,surguja,2022,1,8088,218366
chhattisgarh,surguja,2022,2,8089,232064
chhattisgarh,surguja,2022,3,8090,247951
chhattisgarh,surguja,2022,4,8091,264018
chhattisgarh,surguja,2023,1,8092,280167
chhattisgarh,surguja,2023,2,8093,294437
chhattisgarh,surguja,2023,3,8094,309541
chhattisgarh,surguja,2023,4,8095,326705
chhattisgarh,surguja,2024,1,8096,347214
chhattisgarh,surguja,2024,2,8097,365171
chhattisgarh,surguja,2024,3,8098,381127
chhattisgarh,surguja,2024,4,8099,395087
chhattisgarh,surguja,2025,1,8100,410119
chhattisgarh,surguja,2025,2,8101,423945
chhattisgarh,surguja,2025,3,8102,438232
chhattisgarh,surguja,2025,4,8103,453302
chhattisgarh,surguja,2026,1,8104,467375
chhattisgarh,surguja,2026,2,8105,481559
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2018,1,8072,28767
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2018,2,8073,38920
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2018,3,8074,49890
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2018,4,8075,63160
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2019,1,8076,75790
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2019,2,8077,85787
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2019,3,8078,96388
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2019,4,8079,108126
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2020,1,8080,119726
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2020,2,8081,134598
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2020,3,8082,148373
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2020,4,8083,163945
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2021,1,8084,176715
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2021,2,8085,188744
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2021,3,8086,202822
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2021,4,8087,216909
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2022,1,8088,229699
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2022,2,8089,242245
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2022,3,8090,254841
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2022,4,8091,267623
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2023,1,8092,278953
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2023,2,8093,289484
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2023,3,8094,299941
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2023,4,8095,311020
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2024,1,8096,322899
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2024,2,8097,334573
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2024,3,8098,345696
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2024,4,8099,356979
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2025,1,8100,367671
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2025,2,8101,377457
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2025,3,8102,387518
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2025,4,8103,397452
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2026,1,8104,406244
dadra & nagar haveli & daman & diu,dadra and nagar haveli,2026,2,8105,423162
dadra & nagar haveli & daman & diu,daman,2018,1,8072,15183
dadra & nagar haveli & daman & diu,daman,2018,2,8073,20452
dadra & nagar haveli & daman & diu,daman,2018,3,8074,26110
dadra & nagar haveli & daman & diu,daman,2018,4,8075,33888
dadra & nagar haveli & daman & diu,daman,2019,1,8076,41142
dadra & nagar haveli & daman & diu,daman,2019,2,8077,46960
dadra & nagar haveli & daman & diu,daman,2019,3,8078,52644
dadra & nagar haveli & daman & diu,daman,2019,4,8079,59075
dadra & nagar haveli & daman & diu,daman,2020,1,8080,65659
dadra & nagar haveli & daman & diu,daman,2020,2,8081,73827
dadra & nagar haveli & daman & diu,daman,2020,3,8082,80909
dadra & nagar haveli & daman & diu,daman,2020,4,8083,89349
dadra & nagar haveli & daman & diu,daman,2021,1,8084,96611
dadra & nagar haveli & daman & diu,daman,2021,2,8085,103414
dadra & nagar haveli & daman & diu,daman,2021,3,8086,110983
dadra & nagar haveli & daman & diu,daman,2021,4,8087,118753
dadra & nagar haveli & daman & diu,daman,2022,1,8088,125766
dadra & nagar haveli & daman & diu,daman,2022,2,8089,132682
dadra & nagar haveli & daman & diu,daman,2022,3,8090,139826
dadra & nagar haveli & daman & diu,daman,2022,4,8091,147098
dadra & nagar haveli & daman & diu,daman,2023,1,8092,153784
dadra & nagar haveli & daman & diu,daman,2023,2,8093,160032
dadra & nagar haveli & daman & diu,daman,2023,3,8094,166197
dadra & nagar haveli & daman & diu,daman,2023,4,8095,172904
dadra & nagar haveli & daman & diu,daman,2024,1,8096,180070
dadra & nagar haveli & daman & diu,daman,2024,2,8097,187106
dadra & nagar haveli & daman & diu,daman,2024,3,8098,193821
dadra & nagar haveli & daman & diu,daman,2024,4,8099,200405
dadra & nagar haveli & daman & diu,daman,2025,1,8100,206893
dadra & nagar haveli & daman & diu,daman,2025,2,8101,212830
dadra & nagar haveli & daman & diu,daman,2025,3,8102,219598
dadra & nagar haveli & daman & diu,daman,2025,4,8103,225462
dadra & nagar haveli & daman & diu,daman,2026,1,8104,230755
dadra & nagar haveli & daman & diu,daman,2026,2,8105,237457
dadra & nagar haveli & daman & diu,diu,2018,1,8072,2555
dadra & nagar haveli & daman & diu,diu,2018,2,8073,3260
dadra & nagar haveli & daman & diu,diu,2018,3,8074,3851
dadra & nagar haveli & daman & diu,diu,2018,4,8075,4654
dadra & nagar haveli & daman & diu,diu,2019,1,8076,5481
dadra & nagar haveli & daman & diu,diu,2019,2,8077,6257
dadra & nagar haveli & daman & diu,diu,2019,3,8078,6841
dadra & nagar haveli & daman & diu,diu,2019,4,8079,7433
dadra & nagar haveli & daman & diu,diu,2020,1,8080,8068
dadra & nagar haveli & daman & diu,diu,2020,2,8081,8967
dadra & nagar haveli & daman & diu,diu,2020,3,8082,9879
dadra & nagar haveli & daman & diu,diu,2020,4,8083,10764
dadra & nagar haveli & daman & diu,diu,2021,1,8084,11454
dadra & nagar haveli & daman & diu,diu,2021,2,8085,12129
dadra & nagar haveli & daman & diu,diu,2021,3,8086,12863
dadra & nagar haveli & daman & diu,diu,2021,4,8087,13603
dadra & nagar haveli & daman & diu,diu,2022,1,8088,14325
dadra & nagar haveli & daman & diu,diu,2022,2,8089,15156
dadra & nagar haveli & daman & diu,diu,2022,3,8090,15866
dadra & nagar haveli & daman & diu,diu,2022,4,8091,16540
dadra & nagar haveli & daman & diu,diu,2023,1,8092,17152
dadra & nagar haveli & daman & diu,diu,2023,2,8093,17794
dadra & nagar haveli & daman & diu,diu,2023,3,8094,18383
dadra & nagar haveli & daman & diu,diu,2023,4,8095,19068
dadra & nagar haveli & daman & diu,diu,2024,1,8096,19769
dadra & nagar haveli & daman & diu,diu,2024,2,8097,20556
dadra & nagar haveli & daman & diu,diu,2024,3,8098,21336
dadra & nagar haveli & daman & diu,diu,2024,4,8099,21875
dadra & nagar haveli & daman & diu,diu,2025,1,8100,22451
dadra & nagar haveli & daman & diu,diu,2025,2,8101,23048
dadra & nagar haveli & daman & diu,diu,2025,3,8102,23737
dadra & nagar haveli & daman & diu,diu,2025,4,8103,24335
dadra & nagar haveli & daman & diu,diu,2026,1,8104,24948
dadra & nagar haveli & daman & diu,diu,2026,2,8105,24826
delhi,central,2018,1,8072,196272
delhi,central,2018,2,8073,260068
delhi,central,2018,3,8074,330465
delhi,central,2018,4,8075,434985
delhi,central,2019,1,8076,520856
delhi,central,2019,2,8077,591313
delhi,central,2019,3,8078,657354
delhi,central,2019,4,8079,713043
delhi,central,2020,1,8080,770341
delhi,central,2020,2,8081,831950
delhi,central,2020,3,8082,901460
delhi,central,2020,4,8083,976089
delhi,central,2021,1,8084,1044249
delhi,central,2021,2,8085,1107735
delhi,central,2021,3,8086,1178133
delhi,central,2021,4,8087,1251545
delhi,central,2022,1,8088,1322314
delhi,central,2022,2,8089,1386357
delhi,central,2022,3,8090,1451034
delhi,central,2022,4,8091,1513369
delhi,central,2023,1,8092,1572556
delhi,central,2023,2,8093,1627286
delhi,central,2023,3,8094,1681296
delhi,central,2023,4,8095,1734381
delhi,central,2024,1,8096,1798531
delhi,central,2024,2,8097,1861406
delhi,central,2024,3,8098,1923478
delhi,central,2024,4,8099,1981746
delhi,central,2025,1,8100,2038054
delhi,central,2025,2,8101,2092821
delhi,central,2025,3,8102,2151090
delhi,central,2025,4,8103,2201815
delhi,central,2026,1,8104,2250589
delhi,central,2026,2,8105,2295062
delhi,east,2018,1,8072,144926
delhi,east,2018,2,8073,189943
delhi,east,2018,3,8074,241411
delhi,east,2018,4,8075,322308
delhi,east,2019,1,8076,383588
delhi,east,2019,2,8077,429796
delhi,east,2019,3,8078,473753
delhi,east,2019,4,8079,508821
delhi,east,2020,1,8080,543785
delhi,east,2020,2,8081,578956
delhi,east,2020,3,8082,620485
delhi,east,2020,4,8083,663458
delhi,east,2021,1,8084,703796
delhi,east,2021,2,8085,740876
delhi,east,2021,3,8086,781320
delhi,east,2021,4,8087,822154
delhi,east,2022,1,8088,861706
delhi,east,2022,2,8089,897135
delhi,east,2022,3,8090,932900
delhi,east,2022,4,8091,966791
delhi,east,2023,1,8092,998565
delhi,east,2023,2,8093,1027845
delhi,east,2023,3,8094,1056483
delhi,east,2023,4,8095,1084368
delhi,east,2024,1,8096,1121735
delhi,east,2024,2,8097,1159597
