state,district,year,quarter,period_id,transaction_count,transaction_amount,registered_users,registered_merchants
andhra pradesh,dr br ambedkar konaseema,2025,1,8100,63092629,99967746070.24121,828114,40081
andhra pradesh,dr br ambedkar konaseema,2025,2,8101,68246305,103971850759.4957,852271,40734
andhra pradesh,dr br ambedkar konaseema,2025,3,8102,71220647,104354537734.6222,877463,41439
andhra pradesh,dr br ambedkar konaseema,2025,4,8103,76439495,110914188344.62686,899519,42558
andhra pradesh,dr br ambedkar konaseema,2026,1,8104,84156459,122361798755.09583,919295,43914
andhra pradesh,dr br ambedkar konaseema,2026,2,8105,90739703,131195398848.14877,930577,45653
andhra pradesh,east godavari,2018,1,8072,403796,537540055.7101262,118288,
andhra pradesh,east godavari,2018,2,8073,545841,972948827.3298168,155394,
andhra pradesh,east godavari,2018,3,8074,1280269,1515771349.0189233,190991,16
andhra pradesh,east godavari,2018,4,8075,1288324,2061512652.0701504,237134,623
andhra pradesh,east godavari,2019,1,8076,2316496,3346265804.7776837,286322,4873
andhra pradesh,east godavari,2019,2,8077,2411092,4709896107.042486,323164,8599
andhra pradesh,east godavari,2019,3,8078,3144318,5961434474.61529,361904,11399
andhra pradesh,east godavari,2019,4,8079,4471231,8877653947.525215,407311,13698
andhra pradesh,east godavari,2020,1,8080,5473053,11463950676.016478,452793,15732
andhra pradesh,east godavari,2020,2,8081,5930113,12822317225.815159,497827,16915
andhra pradesh,east godavari,2020,3,8082,8683758,20330635709.864124,548516,19232
andhra pradesh,east godavari,2020,4,8083,11692276,27834527669.378437,599403,24552
andhra pradesh,east godavari,2021,1,8084,13014709,30350610917.780228,641775,28692
andhra pradesh,east godavari,2021,2,8085,16306779,39180916692.92624,682702,30692
andhra pradesh,east godavari,2021,3,8086,20457292,47156807396.80225,725789,33390
andhra pradesh,east godavari,2021,4,8087,21899548,48689977216.3878,767459,36771
andhra pradesh,east godavari,2022,1,8088,27335566,61166335807.690704,805707,40506
andhra pradesh,east godavari,2022,2,8089,31897031,69959592313.04674,844061,43073
andhra pradesh,east godavari,2022,3,8090,36682313,77033177470.8126,882537,45697
andhra pradesh,east godavari,2022,4,8091,40449813,81407131208.99397,919762,47844
andhra pradesh,east godavari,2023,1,8092,44570126,90327650213.64429,952805,48766
andhra pradesh,east godavari,2023,2,8093,51141450,100026354756.84354,984362,49848
andhra pradesh,east godavari,2023,3,8094,58325311,106228328898.52751,1016505,51872
andhra pradesh,east godavari,2023,4,8095,63886670,115537912555.1903,1044173,54818
andhra pradesh,east godavari,2024,1,8096,69848775,123320536585.60558,1075319,57834
andhra pradesh,east godavari,2024,2,8097,77598352,131714261279.67316,1108425,60090
andhra pradesh,east godavari,2024,3,8098,85013782,133694027471.79407,1140679,62056
andhra pradesh,east godavari,2024,4,8099,96263748,147563974036.70874,1177727,64029
andhra pradesh,east godavari,2025,1,8100,99201321,151882716307.9392,1209987,65887
andhra pradesh,east godavari,2025,2,8101,104245067,158591274346.53638,1244293,67607
andhra pradesh,east godavari,2025,3,8102,111790848,160139206681.85104,1280969,69274
andhra pradesh,east godavari,2025,4,8103,121737303,173410300681.118,1312292,71280
andhra pradesh,east godavari,2026,1,8104,127045400,183870485589.45,1339657,73104
andhra pradesh,east godavari,2026,2,8105,137797638,199632453172.0641,1370485,74989
andhra pradesh,eluru,2018,1,8072,337860,443501724.3510245,90788,
andhra pradesh,eluru,2018,2,8073,476747,950758060.4977412,122188,
andhra pradesh,eluru,2018,3,8074,940519,1361355907.8797448,151416,20
andhra pradesh,eluru,2018,4,8075,1009436,1843984012.8574333,190185,110
andhra pradesh,eluru,2019,1,8076,1769601,2820378523.7022586,229158,956
andhra pradesh,eluru,2019,2,8077,1827223,4122459567.692013,261253,4088
andhra pradesh,eluru,2019,3,8078,2222028,4658396699.498906,294453,6344
andhra pradesh,eluru,2019,4,8079,3283562,6905986360.785542,334911,9057
andhra pradesh,eluru,2020,1,8080,4252598,9579674946.3411,377625,11199
andhra pradesh,eluru,2020,2,8081,5188060,12446831287.202312,423552,12335
andhra pradesh,eluru,2020,3,8082,7437278,18492600213.621338,472388,15345
andhra pradesh,eluru,2020,4,8083,10109375,25731512766.161366,520825,20119
andhra pradesh,eluru,2021,1,8084,11165766,28523939372.085106,561259,24636
andhra pradesh,eluru,2021,2,8085,15301558,40526738110.71017,602156,26697
andhra pradesh,eluru,2021,3,8086,18582926,45132844178.79093,644405,30097
andhra pradesh,eluru,2021,4,8087,20181767,47005578251.71473,684359,33553
andhra pradesh,eluru,2022,1,8088,25418724,59543685231.46118,721068,36640
andhra pradesh,eluru,2022,2,8089,30801993,71058659721.6928,758989,39411
andhra pradesh,eluru,2022,3,8090,34332606,73506658995.21625,796067,42113
andhra pradesh,eluru,2022,4,8091,37762447,77079167833.90427,831626,43641
andhra pradesh,eluru,2023,1,8092,41427504,85437113246.37547,863508,43915
andhra pradesh,eluru,2023,2,8093,49086201,98103223277.21497,895556,44628
andhra pradesh,eluru,2023,3,8094,54293412,99369982354.91273,927606,46542
andhra pradesh,eluru,2023,4,8095,60479318,108308200896.93082,955652,48460
andhra pradesh,eluru,2024,1,8096,67050888,118222017812.30222,987953,50611
andhra pradesh,eluru,2024,2,8097,76244738,131846910526.4614,1023607,52254
andhra pradesh,eluru,2024,3,8098,81038219,126277002364.91624,1056072,53818
andhra pradesh,eluru,2024,4,8099,91959692,140554428866.50177,1091472,55774
andhra pradesh,eluru,2025,1,8100,94862633,147791855070.83847,1123570,57537
andhra pradesh,eluru,2025,2,8101,102175380,155306116644.75348,1158032,59047
andhra pradesh,eluru,2025,3,8102,106253328,150447251700.54407,1196105,60720
andhra pradesh,eluru,2025,4,8103,114865568,162849096393.6655,1227893,63263
andhra pradesh,eluru,2026,1,8104,121039764,175237412785.23804,1255721,65450
andhra pradesh,eluru,2026,2,8105,131965615,190892439048.94632,1279217,67639
andhra pradesh,guntur,2018,1,8072,556778,759491963.701484,169547,1
andhra pradesh,guntur,2018,2,8073,742594,1407626091.868168,224071,3
andhra pradesh,guntur,2018,3,8074,1291308,2102628726.0930061,275423,22
andhra pradesh,guntur,2018,4,8075,1720050,3158953777.6444097,350103,179
andhra pradesh,guntur,2019,1,8076,3428706,5471888845.536947,425230,3394
andhra pradesh,guntur,2019,2,8077,3977049,7902122454.96838,484130,9689
andhra pradesh,guntur,2019,3,8078,5568709,10203710981.357449,544505,13764
andhra pradesh,guntur,2019,4,8079,7861036,14475014650.487926,611911,17989
andhra pradesh,guntur,2020,1,8080,9519636,18385341007.197113,678211,21630
andhra pradesh,guntur,2020,2,8081,8140930,17766680718.69939,745832,23554
andhra pradesh,guntur,2020,3,8082,12589308,29425894975.33971,815819,28737
andhra pradesh,guntur,2020,4,8083,18126019,40338534252.3607,886854,36880
andhra pradesh,guntur,2021,1,8084,21153847,45307052211.572296,947072,43015
andhra pradesh,guntur,2021,2,8085,24747647,56745278416.56761,1006607,45893
andhra pradesh,guntur,2021,3,8086,32106421,67967765276.37681,1068299,50836
andhra pradesh,guntur,2021,4,8087,34544771,71421784249.87704,1128014,57359
andhra pradesh,guntur,2022,1,8088,43199918,88359385967.19525,1182972,63328
andhra pradesh,guntur,2022,2,8089,50903979,101987962302.62213,1236601,67715
andhra pradesh,guntur,2022,3,8090,58325107,115011319893.50443,1290114,71121
andhra pradesh,guntur,2022,4,8091,63465288,120368636712.59647,1342557,74018
andhra pradesh,guntur,2023,1,8092,69143035,131114379828.48576,1389033,75398
andhra pradesh,guntur,2023,2,8093,79429843,147355299114.98862,1434654,77700
andhra pradesh,guntur,2023,3,8094,91207290,158979638160.98483,1481592,81198
andhra pradesh,guntur,2023,4,8095,97298223,165365386449.24207,1521328,85405
andhra pradesh,guntur,2024,1,8096,104129208,172366450800.15326,1563419,91191
andhra pradesh,guntur,2024,2,8097,114157678,181703271756.3335,1609511,95285
andhra pradesh,guntur,2024,3,8098,127614104,190909516588.96533,1655521,99892
andhra pradesh,guntur,2024,4,8099,139494995,202809187680.44852,1708215,105279
andhra pradesh,guntur,2025,1,8100,146274049,213829337031.74326,1755314,110196
andhra pradesh,guntur,2025,2,8101,151081138,218339660002.4839,1805863,114454
andhra pradesh,guntur,2025,3,8102,164387603,225393089260.0837,1863157,118362
andhra pradesh,guntur,2025,4,8103,179388355,239149992498.3128,1909241,123111
andhra pradesh,guntur,2026,1,8104,187148603,253980691397.49066,1949876,127784
andhra pradesh,guntur,2026,2,8105,198471270,269685684581.66486,2002926,132072
andhra pradesh,kakinada,2018,1,8072,546143,646114247.894743,140625,2
andhra pradesh,kakinada,2018,2,8073,686813,1095780702.1403868,182084,2
andhra pradesh,kakinada,2018,3,8074,1902622,1907809882.9843614,222465,18
andhra pradesh,kakinada,2018,4,8075,1769614,2396441133.6286964,278236,584
andhra pradesh,kakinada,2019,1,8076,3364566,4146621359.3318787,335296,6335
andhra pradesh,kakinada,2019,2,8077,3214153,5807223213.222093,376333,9810
andhra pradesh,kakinada,2019,3,8078,4160200,7246934268.729843,420227,13882
andhra pradesh,kakinada,2019,4,8079,5990924,10648045304.847267,473665,16837
andhra pradesh,kakinada,2020,1,8080,7221999,13889607691.819298,524043,19094
andhra pradesh,kakinada,2020,2,8081,7764685,15646534511.270107,571563,20420
andhra pradesh,kakinada,2020,3,8082,10877716,23549272333.98063,624418,23960
andhra pradesh,kakinada,2020,4,8083,14240840,31268922710.592888,677655,31588
andhra pradesh,kakinada,2021,1,8084,15916726,33904739131.48397,723509,36915
andhra pradesh,kakinada,2021,2,8085,19741064,43103609162.51384,767127,39407
andhra pradesh,kakinada,2021,3,8086,24195152,49877584621.359566,812766,42440
andhra pradesh,kakinada,2021,4,8087,25694303,51098124936.969376,857632,46193
andhra pradesh,kakinada,2022,1,8088,32037788,64781718092.06582,898600,49610
andhra pradesh,kakinada,2022,2,8089,37470828,74450057144.31252,939072,51788
andhra pradesh,kakinada,2022,3,8090,42364852,80803582585.41235,979297,53771
andhra pradesh,kakinada,2022,4,8091,46494159,84883965091.4924,1018987,55246
andhra pradesh,kakinada,2023,1,8092,51312184,95201655964.75815,1054580,56111
andhra pradesh,kakinada,2023,2,8093,57988086,104689321127.95361,1088731,57295
andhra pradesh,kakinada,2023,3,8094,65785990,111489606774.56706,1123334,59309
andhra pradesh,kakinada,2023,4,8095,71398891,120095909090.43564,1153021,62478
andhra pradesh,kakinada,2024,1,8096,78780857,130086792680.11761,1187702,67139
andhra pradesh,kakinada,2024,2,8097,87154247,136709099917.28464,1224431,70887
andhra pradesh,kakinada,2024,3,8098,95401620,138296857930.285,1260022,73700
andhra pradesh,kakinada,2024,4,8099,106810416,150563246189.10797,1301077,76564
andhra pradesh,kakinada,2025,1,8100,111624699,159663484874.5283,1337352,79460
andhra pradesh,kakinada,2025,2,8101,116595186,164375962564.21878,1375819,82025
andhra pradesh,kakinada,2025,3,8102,124013010,165725854363.91245,1416126,84520
andhra pradesh,kakinada,2025,4,8103,131986483,174520274643.66235,1451266,88186
andhra pradesh,kakinada,2026,1,8104,139653754,189527094448.69406,1481623,90998
andhra pradesh,kakinada,2026,2,8105,150675340,202569584371.67105,1518007,94093
andhra pradesh,krishna,2018,1,8072,234686,290212931.3156915,68198,
andhra pradesh,krishna,2018,2,8073,335729,565334451.2421155,91712,
andhra pradesh,krishna,2018,3,8074,544063,800702411.621275,114607,9
andhra pradesh,krishna,2018,4,8075,715919,1186057713.524562,147305,97
andhra pradesh,krishna,2019,1,8076,1251100,1983112130.9501824,179642,1580
andhra pradesh,krishna,2019,2,8077,1438517,2895571858.0459166,206088,3933
andhra pradesh,krishna,2019,3,8078,1737626,3399089816.7939534,233159,5951
andhra pradesh,krishna,2019,4,8079,2490744,4931002446.322575,264879,8222
andhra pradesh,krishna,2020,1,8080,3183878,6726512513.964371,295947,9442
andhra pradesh,krishna,2020,2,8081,3816616,8008674817.117097,328376,9976
andhra pradesh,krishna,2020,3,8082,5131588,11747820921.712545,362805,11678
andhra pradesh,krishna,2020,4,8083,6778146,16162349362.335686,397814,15796
andhra pradesh,krishna,2021,1,8084,7555274,18185989636.676853,427708,18228
andhra pradesh,krishna,2021,2,8085,9897360,23996457557.028717,457429,19344
andhra pradesh,krishna,2021,3,8086,12032063,27651188140.231743,488273,21497
andhra pradesh,krishna,2021,4,8087,12935729,28803041402.05188,518078,24476
andhra pradesh,krishna,2022,1,8088,16560874,37880748922.506516,545247,26565
andhra pradesh,krishna,2022,2,8089,19882719,44000504731.49131,573039,28414
andhra pradesh,krishna,2022,3,8090,22536737,46746944521.13922,600020,30208
andhra pradesh,krishna,2022,4,8091,24542948,48952250837.26181,625881,31042
andhra pradesh,krishna,2023,1,8092,27359708,56586964877.204285,649438,31310
andhra pradesh,krishna,2023,2,8093,31854570,62724871976.54854,672831,31721
andhra pradesh,krishna,2023,3,8094,35531131,64241060265.210846,695749,33311
andhra pradesh,krishna,2023,4,8095,39404173,70127543383.12662,716023,35015
andhra pradesh,krishna,2024,1,8096,44079175,78262156115.16966,738769,37211
andhra pradesh,krishna,2024,2,8097,48830757,81105226074.03198,763632,39259
andhra pradesh,krishna,2024,3,8098,53066764,80123213388.95378,786152,40998
andhra pradesh,krishna,2024,4,8099,59126785,88012231558.9149,812122,42985
andhra pradesh,krishna,2025,1,8100,62607593,95766905018.69518,835078,44700
andhra pradesh,krishna,2025,2,8101,65927994,96745110976.864,859489,46950
andhra pradesh,krishna,2025,3,8102,68777022,94712698980.01025,884149,49057
andhra pradesh,krishna,2025,4,8103,74398225,102450385040.73273,906629,52038
andhra pradesh,krishna,2026,1,8104,79546058,113658332463.07657,926773,54565
andhra pradesh,krishna,2026,2,8105,84435471,117569474962.5828,944398,57805
andhra pradesh,kurnool,2018,1,8072,412172,453316646.6597571,123182,1
andhra pradesh,kurnool,2018,2,8073,553738,874801171.7115946,164343,1
andhra pradesh,kurnool,2018,3,8074,935941,1310642404.6392012,202080,20
andhra pradesh,kurnool,2018,4,8075,1307606,2031749465.0623655,256086,101
andhra pradesh,kurnool,2019,1,8076,2469032,3407089779.5873914,310146,7083
andhra pradesh,kurnool,2019,2,8077,2839902,5266041849.701013,353469,13429
andhra pradesh,kurnool,2019,3,8078,3611379,6668886886.936073,396716,17518
andhra pradesh,kurnool,2019,4,8079,4954136,9743974990.20726,445673,20729
andhra pradesh,kurnool,2020,1,8080,5944797,12517370442.813734,493426,23880
andhra pradesh,kurnool,2020,2,8081,6643954,15022183051.132435,545866,24824
andhra pradesh,kurnool,2020,3,8082,9326971,22412746410.231865,596342,28886
andhra pradesh,kurnool,2020,4,8083,12031964,28195548442.191666,647759,36966
andhra pradesh,kurnool,2021,1,8084,12784942,30484091972.666946,692647,41102
andhra pradesh,kurnool,2021,2,8085,16410073,39828053285.24623,735878,44250
andhra pradesh,kurnool,2021,3,8086,19779022,44555754053.088036,779616,47234
andhra pradesh,kurnool,2021,4,8087,20530804,45283821242.71649,822357,51361
andhra pradesh,kurnool,2022,1,8088,25648183,56223871024.049446,861755,55022
andhra pradesh,kurnool,2022,2,8089,29824857,64236042945.983,900561,58388
andhra pradesh,kurnool,2022,3,8090,34141707,70545219618.1919,938847,60981
andhra pradesh,kurnool,2022,4,8091,37195579,73921380017.55508,976697,62848
andhra pradesh,kurnool,2023,1,8092,41006835,81328224643.7247,1010284,63192
andhra pradesh,kurnool,2023,2,8093,45998709,90972351423.7685,1042904,64154
andhra pradesh,kurnool,2023,3,8094,53102617,96121122138.61667,1075639,65861
andhra pradesh,kurnool,2023,4,8095,58542440,104198777463.38046,1104769,68906
andhra pradesh,kurnool,2024,1,8096,64960252,110929645050.4472,1138665,72680
andhra pradesh,kurnool,2024,2,8097,71734879,116152519056.37259,1174924,75494
andhra pradesh,kurnool,2024,3,8098,76605458,116723208855.72617,1207132,77968
andhra pradesh,kurnool,2024,4,8099,83949760,125559357676.25702,1244736,81208
andhra pradesh,kurnool,2025,1,8100,90042312,133235207960.45451,1278957,84062
andhra pradesh,kurnool,2025,2,8101,97007648,139776147034.97098,1314765,87138
andhra pradesh,kurnool,2025,3,8102,102454310,137290942370.01367,1350672,89654
andhra pradesh,kurnool,2025,4,8103,106957864,143596192858.1281,1385274,92688
andhra pradesh,kurnool,2026,1,8104,115907895,158319114320.59937,1413409,94882
andhra pradesh,kurnool,2026,2,8105,124254577,167377641230.33197,1445853,96636
andhra pradesh,nandyal,2018,1,8072,428702,459911103.8521042,94960,
andhra pradesh,nandyal,2018,2,8073,621832,917608912.4298657,127600,
andhra pradesh,nandyal,2018,3,8074,2405920,2002476382.1120186,157994,490
andhra pradesh,nandyal,2018,4,8075,1648685,2102835120.4966323,200383,651
andhra pradesh,nandyal,2019,1,8076,2675298,3306358362.373829,239136,4692
andhra pradesh,nandyal,2019,2,8077,2660631,4952438549.63784,269283,6847
andhra pradesh,nandyal,2019,3,8078,3011939,5819121987.20536,298272,8467
andhra pradesh,nandyal,2019,4,8079,4111092,8460898976.274547,333841,11162
andhra pradesh,nandyal,2020,1,8080,4807834,11116419163.099716,368985,13609
andhra pradesh,nandyal,2020,2,8081,5738950,14896992750.362535,408042,14795
andhra pradesh,nandyal,2020,3,8082,7663149,20950579046.547245,446572,18543
andhra pradesh,nandyal,2020,4,8083,9875620,25350975297.80269,484614,24563
