state,district,year,quarter,period_id,transaction_count,transaction_amount
andhra pradesh,eluru,2023,3,8094,54293412,99369982354.91273
andhra pradesh,eluru,2023,4,8095,60479318,108308200896.93082
andhra pradesh,eluru,2024,1,8096,67050888,118222017812.30222
andhra pradesh,eluru,2024,2,8097,76244738,131846910526.4614
andhra pradesh,eluru,2024,3,8098,81038219,126277002364.91624
andhra pradesh,eluru,2024,4,8099,91959692,140554428866.50177
andhra pradesh,eluru,2025,1,8100,94862633,147791855070.83847
andhra pradesh,eluru,2025,2,8101,102175380,155306116644.75348
andhra pradesh,eluru,2025,3,8102,106253328,150447251700.54407
andhra pradesh,eluru,2025,4,8103,114865568,162849096393.6655
andhra pradesh,eluru,2026,1,8104,121039764,175237412785.23804
andhra pradesh,eluru,2026,2,8105,131965615,190892439048.94632
andhra pradesh,guntur,2018,1,8072,556778,759491963.701484
andhra pradesh,guntur,2018,2,8073,742594,1407626091.868168
andhra pradesh,guntur,2018,3,8074,1291308,2102628726.0930061
andhra pradesh,guntur,2018,4,8075,1720050,3158953777.6444097
andhra pradesh,guntur,2019,1,8076,3428706,5471888845.536947
andhra pradesh,guntur,2019,2,8077,3977049,7902122454.96838
andhra pradesh,guntur,2019,3,8078,5568709,10203710981.357449
andhra pradesh,guntur,2019,4,8079,7861036,14475014650.487926
andhra pradesh,guntur,2020,1,8080,9519636,18385341007.197113
andhra pradesh,guntur,2020,2,8081,8140930,17766680718.69939
andhra pradesh,guntur,2020,3,8082,12589308,29425894975.33971
andhra pradesh,guntur,2020,4,8083,18126019,40338534252.3607
andhra pradesh,guntur,2021,1,8084,21153847,45307052211.572296
andhra pradesh,guntur,2021,2,8085,24747647,56745278416.56761
andhra pradesh,guntur,2021,3,8086,32106421,67967765276.37681
andhra pradesh,guntur,2021,4,8087,34544771,71421784249.87704
andhra pradesh,guntur,2022,1,8088,43199918,88359385967.19525
andhra pradesh,guntur,2022,2,8089,50903979,101987962302.62213
andhra pradesh,guntur,2022,3,8090,58325107,115011319893.50443
andhra pradesh,guntur,2022,4,8091,63465288,120368636712.59647
andhra pradesh,guntur,2023,1,8092,69143035,131114379828.48576
andhra pradesh,guntur,2023,2,8093,79429843,147355299114.98862
andhra pradesh,guntur,2023,3,8094,91207290,158979638160.98483
andhra pradesh,guntur,2023,4,8095,97298223,165365386449.24207
andhra pradesh,guntur,2024,1,8096,104129208,172366450800.15326
andhra pradesh,guntur,2024,2,8097,114157678,181703271756.3335
andhra pradesh,guntur,2024,3,8098,127614104,190909516588.96533
andhra pradesh,guntur,2024,4,8099,139494995,202809187680.44852
andhra pradesh,guntur,2025,1,8100,146274049,213829337031.74326
andhra pradesh,guntur,2025,2,8101,151081138,218339660002.4839
andhra pradesh,guntur,2025,3,8102,164387603,225393089260.0837
andhra pradesh,guntur,2025,4,8103,179388355,239149992498.3128
andhra pradesh,guntur,2026,1,8104,187148603,253980691397.49066
andhra pradesh,guntur,2026,2,8105,198471270,269685684581.66486
andhra pradesh,kakinada,2018,1,8072,546143,646114247.894743
andhra pradesh,kakinada,2018,2,8073,686813,1095780702.1403868
andhra pradesh,kakinada,2018,3,8074,1902622,1907809882.9843614
andhra pradesh,kakinada,2018,4,8075,1769614,2396441133.6286964
andhra pradesh,kakinada,2019,1,8076,3364566,4146621359.3318787
andhra pradesh,kakinada,2019,2,8077,3214153,5807223213.222093
andhra pradesh,kakinada,2019,3,8078,4160200,7246934268.729843
andhra pradesh,kakinada,2019,4,8079,5990924,10648045304.847267
andhra pradesh,kakinada,2020,1,8080,7221999,13889607691.819298
andhra pradesh,kakinada,2020,2,8081,7764685,15646534511.270107
andhra pradesh,kakinada,2020,3,8082,10877716,23549272333.98063
andhra pradesh,kakinada,2020,4,8083,14240840,31268922710.592888
andhra pradesh,kakinada,2021,1,8084,15916726,33904739131.48397
andhra pradesh,kakinada,2021,2,8085,19741064,43103609162.51384
andhra pradesh,kakinada,2021,3,8086,24195152,49877584621.359566
andhra pradesh,kakinada,2021,4,8087,25694303,51098124936.969376
andhra pradesh,kakinada,2022,1,8088,32037788,64781718092.06582
andhra pradesh,kakinada,2022,2,8089,37470828,74450057144.31252
andhra pradesh,kakinada,2022,3,8090,42364852,80803582585.41235
andhra pradesh,kakinada,2022,4,8091,46494159,84883965091.4924
andhra pradesh,kakinada,2023,1,8092,51312184,95201655964.75815
andhra pradesh,kakinada,2023,2,8093,57988086,104689321127.95361
andhra pradesh,kakinada,2023,3,8094,65785990,111489606774.56706
andhra pradesh,kakinada,2023,4,8095,71398891,120095909090.43564
andhra pradesh,kakinada,2024,1,8096,78780857,130086792680.11761
andhra pradesh,kakinada,2024,2,8097,87154247,136709099917.28464
andhra pradesh,kakinada,2024,3,8098,95401620,138296857930.285
andhra pradesh,kakinada,2024,4,8099,106810416,150563246189.10797
andhra pradesh,kakinada,2025,1,8100,111624699,159663484874.5283
andhra pradesh,kakinada,2025,2,8101,116595186,164375962564.21878
andhra pradesh,kakinada,2025,3,8102,124013010,165725854363.91245
andhra pradesh,kakinada,2025,4,8103,131986483,174520274643.66235
andhra pradesh,kakinada,2026,1,8104,139653754,189527094448.69406
andhra pradesh,kakinada,2026,2,8105,150675340,202569584371.67105
andhra pradesh,krishna,2018,1,8072,234686,290212931.3156915
andhra pradesh,krishna,2018,2,8073,335729,565334451.2421155
andhra pradesh,krishna,2018,3,8074,544063,800702411.621275
andhra pradesh,krishna,2018,4,8075,715919,1186057713.524562
andhra pradesh,krishna,2019,1,8076,1251100,1983112130.9501824
andhra pradesh,krishna,2019,2,8077,1438517,2895571858.0459166
andhra pradesh,krishna,2019,3,8078,1737626,3399089816.7939534
andhra pradesh,krishna,2019,4,8079,2490744,4931002446.322575
andhra pradesh,krishna,2020,1,8080,3183878,6726512513.964371
andhra pradesh,krishna,2020,2,8081,3816616,8008674817.117097
andhra pradesh,krishna,2020,3,8082,5131588,11747820921.712545
andhra pradesh,krishna,2020,4,8083,6778146,16162349362.335686
andhra pradesh,krishna,2021,1,8084,7555274,18185989636.676853
andhra pradesh,krishna,2021,2,8085,9897360,23996457557.028717
andhra pradesh,krishna,2021,3,8086,12032063,27651188140.231743
andhra pradesh,krishna,2021,4,8087,12935729,28803041402.05188
andhra pradesh,krishna,2022,1,8088,16560874,37880748922.506516
andhra pradesh,krishna,2022,2,8089,19882719,44000504731.49131
andhra pradesh,krishna,2022,3,8090,22536737,46746944521.13922
andhra pradesh,krishna,2022,4,8091,24542948,48952250837.26181
andhra pradesh,krishna,2023,1,8092,27359708,56586964877.204285
andhra pradesh,krishna,2023,2,8093,31854570,62724871976.54854
andhra pradesh,krishna,2023,3,8094,35531131,64241060265.210846
andhra pradesh,krishna,2023,4,8095,39404173,70127543383.12662
andhra pradesh,krishna,2024,1,8096,44079175,78262156115.16966
andhra pradesh,krishna,2024,2,8097,48830757,81105226074.03198
andhra pradesh,krishna,2024,3,8098,53066764,80123213388.95378
andhra pradesh,krishna,2024,4,8099,59126785,88012231558.9149
andhra pradesh,krishna,2025,1,8100,62607593,95766905018.69518
andhra pradesh,krishna,2025,2,8101,65927994,96745110976.864
andhra pradesh,krishna,2025,3,8102,68777022,94712698980.01025
andhra pradesh,krishna,2025,4,8103,74398225,102450385040.73273
andhra pradesh,krishna,2026,1,8104,79546058,113658332463.07657
andhra pradesh,krishna,2026,2,8105,84435471,117569474962.5828
andhra pradesh,kurnool,2018,1,8072,412172,453316646.6597571
andhra pradesh,kurnool,2018,2,8073,553738,874801171.7115946
andhra pradesh,kurnool,2018,3,8074,935941,1310642404.6392012
andhra pradesh,kurnool,2018,4,8075,1307606,2031749465.0623655
andhra pradesh,kurnool,2019,1,8076,2469032,3407089779.5873914
andhra pradesh,kurnool,2019,2,8077,2839902,5266041849.701013
andhra pradesh,kurnool,2019,3,8078,3611379,6668886886.936073
andhra pradesh,kurnool,2019,4,8079,4954136,9743974990.20726
andhra pradesh,kurnool,2020,1,8080,5944797,12517370442.813734
andhra pradesh,kurnool,2020,2,8081,6643954,15022183051.132435
andhra pradesh,kurnool,2020,3,8082,9326971,22412746410.231865
andhra pradesh,kurnool,2020,4,8083,12031964,28195548442.191666
andhra pradesh,kurnool,2021,1,8084,12784942,30484091972.666946
andhra pradesh,kurnool,2021,2,8085,16410073,39828053285.24623
andhra pradesh,kurnool,2021,3,8086,19779022,44555754053.088036
andhra pradesh,kurnool,2021,4,8087,20530804,45283821242.71649
andhra pradesh,kurnool,2022,1,8088,25648183,56223871024.049446
andhra pradesh,kurnool,2022,2,8089,29824857,64236042945.983
andhra pradesh,kurnool,2022,3,8090,34141707,70545219618.1919
andhra pradesh,kurnool,2022,4,8091,37195579,73921380017.55508
andhra pradesh,kurnool,2023,1,8092,41006835,81328224643.7247
andhra pradesh,kurnool,2023,2,8093,45998709,90972351423.7685
andhra pradesh,kurnool,2023,3,8094,53102617,96121122138.61667
andhra pradesh,kurnool,2023,4,8095,58542440,104198777463.38046
andhra pradesh,kurnool,2024,1,8096,64960252,110929645050.4472
andhra pradesh,kurnool,2024,2,8097,71734879,116152519056.37259
andhra pradesh,kurnool,2024,3,8098,76605458,116723208855.72617
andhra pradesh,kurnool,2024,4,8099,83949760,125559357676.25702
andhra pradesh,kurnool,2025,1,8100,90042312,133235207960.45451
andhra pradesh,kurnool,2025,2,8101,97007648,139776147034.97098
andhra pradesh,kurnool,2025,3,8102,102454310,137290942370.01367
andhra pradesh,kurnool,2025,4,8103,106957864,143596192858.1281
andhra pradesh,kurnool,2026,1,8104,115907895,158319114320.59937
andhra pradesh,kurnool,2026,2,8105,124254577,167377641230.33197
andhra pradesh,nandyal,2018,1,8072,428702,459911103.8521042
andhra pradesh,nandyal,2018,2,8073,621832,917608912.4298657
andhra pradesh,nandyal,2018,3,8074,2405920,2002476382.1120186
andhra pradesh,nandyal,2018,4,8075,1648685,2102835120.4966323
andhra pradesh,nandyal,2019,1,8076,2675298,3306358362.373829
andhra pradesh,nandyal,2019,2,8077,2660631,4952438549.63784
andhra pradesh,nandyal,2019,3,8078,3011939,5819121987.20536
andhra pradesh,nandyal,2019,4,8079,4111092,8460898976.274547
andhra pradesh,nandyal,2020,1,8080,4807834,11116419163.099716
andhra pradesh,nandyal,2020,2,8081,5738950,14896992750.362535
andhra pradesh,nandyal,2020,3,8082,7663149,20950579046.547245
andhra pradesh,nandyal,2020,4,8083,9875620,25350975297.80269
andhra pradesh,nandyal,2021,1,8084,10665807,27803799097.527832
andhra pradesh,nandyal,2021,2,8085,13580103,36381942523.903206
andhra pradesh,nandyal,2021,3,8086,15824648,38305033667.991104
andhra pradesh,nandyal,2021,4,8087,16441058,39006607719.07854
andhra pradesh,nandyal,2022,1,8088,20246797,48294584221.706924
andhra pradesh,nandyal,2022,2,8089,23122149,54411771815.4985
andhra pradesh,nandyal,2022,3,8090,25973988,57528147129.69317
andhra pradesh,nandyal,2022,4,8091,28548022,62427996691.12548
andhra pradesh,nandyal,2023,1,8092,30760649,67686734893.93645
andhra pradesh,nandyal,2023,2,8093,34558897,75865648737.8425
andhra pradesh,nandyal,2023,3,8094,39181648,76793093069.67456
andhra pradesh,nandyal,2023,4,8095,44475610,86781538240.01315
andhra pradesh,nandyal,2024,1,8096,49759462,94188265413.07153
andhra pradesh,nandyal,2024,2,8097,55797046,98014693668.3553
andhra pradesh,nandyal,2024,3,8098,58155890,94875389751.50674
andhra pradesh,nandyal,2024,4,8099,65755225,107321605161.39421
andhra pradesh,nandyal,2025,1,8100,68576504,110554418939.11368
andhra pradesh,nandyal,2025,2,8101,73689114,118897852025.58142
andhra pradesh,nandyal,2025,3,8102,77324180,113102350950.2378
andhra pradesh,nandyal,2025,4,8103,84069915,123827610902.18433
andhra pradesh,nandyal,2026,1,8104,89220060,132269790048.44046
andhra pradesh,nandyal,2026,2,8105,94934254,144896192540.19897
andhra pradesh,ntr,2018,1,8072,662108,1022237717.2659073
andhra pradesh,ntr,2018,2,8073,942770,1925187799.1099248
andhra pradesh,ntr,2018,3,8074,1774907,2934155516.650917
andhra pradesh,ntr,2018,4,8075,2198836,4290541220.493946
andhra pradesh,ntr,2019,1,8076,4242041,7156832719.007948
andhra pradesh,ntr,2019,2,8077,5056930,10555641963.884254
andhra pradesh,ntr,2019,3,8078,6771684,13339836528.400433
andhra pradesh,ntr,2019,4,8079,9453647,18738718901.372555
andhra pradesh,ntr,2020,1,8080,11341078,23402413752.541225
andhra pradesh,ntr,2020,2,8081,9544422,21359811953.707134
andhra pradesh,ntr,2020,3,8082,15482961,35995863623.15885
andhra pradesh,ntr,2020,4,8083,22229850,50653451227.57056
andhra pradesh,ntr,2021,1,8084,25071549,55266708618.50985
andhra pradesh,ntr,2021,2,8085,29689187,68711845996.0128
andhra pradesh,ntr,2021,3,8086,38458766,82914084937.1678
andhra pradesh,ntr,2021,4,8087,41842381,87719263417.47876
andhra pradesh,ntr,2022,1,8088,52027287,108436242350.05855
andhra pradesh,ntr,2022,2,8089,61548989,126917983114.01266
andhra pradesh,ntr,2022,3,8090,70833077,140689076094.80417
andhra pradesh,ntr,2022,4,8091,77334285,147565996343.26633
andhra pradesh,ntr,2023,1,8092,84119568,160644703645.0948
andhra pradesh,ntr,2023,2,8093,96758533,179979341715.94965
andhra pradesh,ntr,2023,3,8094,109897358,190679112876.84717
andhra pradesh,ntr,2023,4,8095,118127215,202334443098.87805
andhra pradesh,ntr,2024,1,8096,124830332,209391394393.485
andhra pradesh,ntr,2024,2,8097,137782795,220939737492.74817
andhra pradesh,ntr,2024,3,8098,151258035,224083812906.4445
andhra pradesh,ntr,2024,4,8099,170796186,246708947951.65314
andhra pradesh,ntr,2025,1,8100,179009546,259312094915.01367
andhra pradesh,ntr,2025,2,8101,184409022,264577221426.5246
andhra pradesh,ntr,2025,3,8102,198876470,267971168606.6435
andhra pradesh,ntr,2025,4,8103,216404261,286268303810.5809
andhra pradesh,ntr,2026,1,8104,222832715,303109157908.4966
andhra pradesh,ntr,2026,2,8105,237905762,322775184105.8538
andhra pradesh,palnadu,2018,1,8072,293002,413659251.29055
andhra pradesh,palnadu,2018,2,8073,403344,817340958.1236305
andhra pradesh,palnadu,2018,3,8074,680483,1136580935.0701163
andhra pradesh,palnadu,2018,4,8075,895220,1699540270.173945
andhra pradesh,palnadu,2019,1,8076,1702606,2868097949.370469
andhra pradesh,palnadu,2019,2,8077,1807979,4146377135.305368
andhra pradesh,palnadu,2019,3,8078,2124801,4914212690.713341
andhra pradesh,palnadu,2019,4,8079,3111507,7232585757.895651
andhra pradesh,palnadu,2020,1,8080,4114768,10000828966.842606
andhra pradesh,palnadu,2020,2,8081,5686873,14318185074.79916
andhra pradesh,palnadu,2020,3,8082,7556123,20277523947.29117
andhra pradesh,palnadu,2020,4,8083,9678078,25374211117.675606
andhra pradesh,palnadu,2021,1,8084,10856517,28386569139.045017
andhra pradesh,palnadu,2021,2,8085,14486050,39065177207.35156
andhra pradesh,palnadu,2021,3,8086,17170985,42675885676.408195
andhra pradesh,palnadu,2021,4,8087,17595626,42909477609.609436
andhra pradesh,palnadu,2022,1,8088,22438035,54264713671.16966
andhra pradesh,palnadu,2022,2,8089,26082566,61185440312.94454
andhra pradesh,palnadu,2022,3,8090,29225390,66219257340.4178
andhra pradesh,palnadu,2022,4,8091,31358916,68983245581.34378
andhra pradesh,palnadu,2023,1,8092,34615857,76289708224.47885
andhra pradesh,palnadu,2023,2,8093,39889722,85434677061.72084
andhra pradesh,palnadu,2023,3,8094,45193774,89121596718.71953
andhra pradesh,palnadu,2023,4,8095,48278125,93138894861.33742
andhra pradesh,palnadu,2024,1,8096,52908446,99025877945.12158
andhra pradesh,palnadu,2024,2,8097,58127118,103884265101.73032
andhra pradesh,palnadu,2024,3,8098,63574733,104010088373.89499
andhra pradesh,palnadu,2024,4,8099,68668236,111528491419.87895
andhra pradesh,palnadu,2025,1,8100,72576530,120683399908.05261
andhra pradesh,palnadu,2025,2,8101,76035648,123682021572.38597
andhra pradesh,palnadu,2025,3,8102,80772435,122376867846.84567
andhra pradesh,palnadu,2025,4,8103,86351021,130464974721.0394
andhra pradesh,palnadu,2026,1,8104,92520235,144216835925.43274
andhra pradesh,palnadu,2026,2,8105,99141013,154004558094.93427
andhra pradesh,parvathipuram manyam,2018,1,8072,146249,186083283.47108015
andhra pradesh,parvathipuram manyam,2018,2,8073,183068,278296398.2526262
andhra pradesh,parvathipuram manyam,2018,3,8074,249352,329206710.74540275
andhra pradesh,parvathipuram manyam,2018,4,8075,382092,523804546.2434437
andhra pradesh,parvathipuram manyam,2019,1,8076,807361,1100619993.627408
andhra pradesh,parvathipuram manyam,2019,2,8077,840535,1665516636.0596983
andhra pradesh,parvathipuram manyam,2019,3,8078,861308,1704764503.1540866
andhra pradesh,parvathipuram manyam,2019,4,8079,1234829,2511296291.83373
andhra pradesh,parvathipuram manyam,2020,1,8080,1712051,3919423170.670405
andhra pradesh,parvathipuram manyam,2020,2,8081,2552735,5205147188.623978
andhra pradesh,parvathipuram manyam,2020,3,8082,3044465,6719196685.919969
andhra pradesh,parvathipuram manyam,2020,4,8083,3390228,8079749912.638593
andhra pradesh,parvathipuram manyam,2021,1,8084,3585305,8999779406.88064
andhra pradesh,parvathipuram manyam,2021,2,8085,4825240,11403926505.0354
andhra pradesh,parvathipuram manyam,2021,3,8086,5032700,11171035620.373434
