state,district,year,quarter,period_id,registered_merchants
andhra pradesh,nandyal,2026,2,8105,64306
andhra pradesh,ntr,2018,1,8072,9
andhra pradesh,ntr,2018,2,8073,8
andhra pradesh,ntr,2018,3,8074,37
andhra pradesh,ntr,2018,4,8075,2314
andhra pradesh,ntr,2019,1,8076,14739
andhra pradesh,ntr,2019,2,8077,21437
andhra pradesh,ntr,2019,3,8078,27925
andhra pradesh,ntr,2019,4,8079,34698
andhra pradesh,ntr,2020,1,8080,40288
andhra pradesh,ntr,2020,2,8081,42511
andhra pradesh,ntr,2020,3,8082,49242
andhra pradesh,ntr,2020,4,8083,57053
andhra pradesh,ntr,2021,1,8084,64033
andhra pradesh,ntr,2021,2,8085,66612
andhra pradesh,ntr,2021,3,8086,71495
andhra pradesh,ntr,2021,4,8087,77288
andhra pradesh,ntr,2022,1,8088,83367
andhra pradesh,ntr,2022,2,8089,88279
andhra pradesh,ntr,2022,3,8090,92470
andhra pradesh,ntr,2022,4,8091,95215
andhra pradesh,ntr,2023,1,8092,96152
andhra pradesh,ntr,2023,2,8093,98173
andhra pradesh,ntr,2023,3,8094,101635
andhra pradesh,ntr,2023,4,8095,106383
andhra pradesh,ntr,2024,1,8096,113022
andhra pradesh,ntr,2024,2,8097,117807
andhra pradesh,ntr,2024,3,8098,122446
andhra pradesh,ntr,2024,4,8099,128208
andhra pradesh,ntr,2025,1,8100,133425
andhra pradesh,ntr,2025,2,8101,138204
andhra pradesh,ntr,2025,3,8102,142394
andhra pradesh,ntr,2025,4,8103,147413
andhra pradesh,ntr,2026,1,8104,151376
andhra pradesh,ntr,2026,2,8105,155490
andhra pradesh,palnadu,2018,3,8074,18
andhra pradesh,palnadu,2018,4,8075,69
andhra pradesh,palnadu,2019,1,8076,478
andhra pradesh,palnadu,2019,2,8077,2464
andhra pradesh,palnadu,2019,3,8078,3601
andhra pradesh,palnadu,2019,4,8079,5637
andhra pradesh,palnadu,2020,1,8080,7445
andhra pradesh,palnadu,2020,2,8081,8297
andhra pradesh,palnadu,2020,3,8082,10492
andhra pradesh,palnadu,2020,4,8083,16131
andhra pradesh,palnadu,2021,1,8084,21374
andhra pradesh,palnadu,2021,2,8085,23198
andhra pradesh,palnadu,2021,3,8086,26097
andhra pradesh,palnadu,2021,4,8087,29767
andhra pradesh,palnadu,2022,1,8088,32748
andhra pradesh,palnadu,2022,2,8089,36061
andhra pradesh,palnadu,2022,3,8090,38437
andhra pradesh,palnadu,2022,4,8091,40506
andhra pradesh,palnadu,2023,1,8092,41455
andhra pradesh,palnadu,2023,2,8093,42336
andhra pradesh,palnadu,2023,3,8094,44538
andhra pradesh,palnadu,2023,4,8095,47393
andhra pradesh,palnadu,2024,1,8096,51299
andhra pradesh,palnadu,2024,2,8097,54122
andhra pradesh,palnadu,2024,3,8098,56653
andhra pradesh,palnadu,2024,4,8099,59276
andhra pradesh,palnadu,2025,1,8100,61769
andhra pradesh,palnadu,2025,2,8101,64200
andhra pradesh,palnadu,2025,3,8102,66771
andhra pradesh,palnadu,2025,4,8103,70192
andhra pradesh,palnadu,2026,1,8104,73145
andhra pradesh,palnadu,2026,2,8105,76084
andhra pradesh,parvathipuram manyam,2018,3,8074,15
andhra pradesh,parvathipuram manyam,2018,4,8075,600
andhra pradesh,parvathipuram manyam,2019,1,8076,1984
andhra pradesh,parvathipuram manyam,2019,2,8077,2519
andhra pradesh,parvathipuram manyam,2019,3,8078,2949
andhra pradesh,parvathipuram manyam,2019,4,8079,3765
andhra pradesh,parvathipuram manyam,2020,1,8080,4206
andhra pradesh,parvathipuram manyam,2020,2,8081,4449
andhra pradesh,parvathipuram manyam,2020,3,8082,5212
andhra pradesh,parvathipuram manyam,2020,4,8083,6205
andhra pradesh,parvathipuram manyam,2021,1,8084,7057
andhra pradesh,parvathipuram manyam,2021,2,8085,7489
andhra pradesh,parvathipuram manyam,2021,3,8086,8075
andhra pradesh,parvathipuram manyam,2021,4,8087,9030
andhra pradesh,parvathipuram manyam,2022,1,8088,9870
andhra pradesh,parvathipuram manyam,2022,2,8089,10453
andhra pradesh,parvathipuram manyam,2022,3,8090,11214
andhra pradesh,parvathipuram manyam,2022,4,8091,11534
andhra pradesh,parvathipuram manyam,2023,1,8092,11762
andhra pradesh,parvathipuram manyam,2023,2,8093,11941
andhra pradesh,parvathipuram manyam,2023,3,8094,12186
andhra pradesh,parvathipuram manyam,2023,4,8095,12562
andhra pradesh,parvathipuram manyam,2024,1,8096,12866
andhra pradesh,parvathipuram manyam,2024,2,8097,13264
andhra pradesh,parvathipuram manyam,2024,3,8098,13579
andhra pradesh,parvathipuram manyam,2024,4,8099,13892
andhra pradesh,parvathipuram manyam,2025,1,8100,14152
andhra pradesh,parvathipuram manyam,2025,2,8101,14361
andhra pradesh,parvathipuram manyam,2025,3,8102,14527
andhra pradesh,parvathipuram manyam,2025,4,8103,14883
andhra pradesh,parvathipuram manyam,2026,1,8104,15261
andhra pradesh,parvathipuram manyam,2026,2,8105,15686
andhra pradesh,prakasam,2018,3,8074,23
andhra pradesh,prakasam,2018,4,8075,126
andhra pradesh,prakasam,2019,1,8076,480
andhra pradesh,prakasam,2019,2,8077,3090
andhra pradesh,prakasam,2019,3,8078,6111
andhra pradesh,prakasam,2019,4,8079,8473
andhra pradesh,prakasam,2020,1,8080,10307
andhra pradesh,prakasam,2020,2,8081,11290
andhra pradesh,prakasam,2020,3,8082,13864
andhra pradesh,prakasam,2020,4,8083,19568
andhra pradesh,prakasam,2021,1,8084,24139
andhra pradesh,prakasam,2021,2,8085,26711
andhra pradesh,prakasam,2021,3,8086,30684
andhra pradesh,prakasam,2021,4,8087,34377
andhra pradesh,prakasam,2022,1,8088,37847
andhra pradesh,prakasam,2022,2,8089,41327
andhra pradesh,prakasam,2022,3,8090,44926
andhra pradesh,prakasam,2022,4,8091,47832
andhra pradesh,prakasam,2023,1,8092,50026
andhra pradesh,prakasam,2023,2,8093,51651
andhra pradesh,prakasam,2023,3,8094,55051
andhra pradesh,prakasam,2023,4,8095,58196
andhra pradesh,prakasam,2024,1,8096,62054
andhra pradesh,prakasam,2024,2,8097,65109
andhra pradesh,prakasam,2024,3,8098,68105
andhra pradesh,prakasam,2024,4,8099,71423
andhra pradesh,prakasam,2025,1,8100,74043
andhra pradesh,prakasam,2025,2,8101,76440
andhra pradesh,prakasam,2025,3,8102,79510
andhra pradesh,prakasam,2025,4,8103,82473
andhra pradesh,prakasam,2026,1,8104,84604
andhra pradesh,prakasam,2026,2,8105,87194
andhra pradesh,sri potti sriramulu nellore,2018,3,8074,19
andhra pradesh,sri potti sriramulu nellore,2018,4,8075,219
andhra pradesh,sri potti sriramulu nellore,2019,1,8076,783
andhra pradesh,sri potti sriramulu nellore,2019,2,8077,3968
andhra pradesh,sri potti sriramulu nellore,2019,3,8078,9165
andhra pradesh,sri potti sriramulu nellore,2019,4,8079,13035
andhra pradesh,sri potti sriramulu nellore,2020,1,8080,15944
andhra pradesh,sri potti sriramulu nellore,2020,2,8081,17596
andhra pradesh,sri potti sriramulu nellore,2020,3,8082,21514
andhra pradesh,sri potti sriramulu nellore,2020,4,8083,28422
andhra pradesh,sri potti sriramulu nellore,2021,1,8084,34055
andhra pradesh,sri potti sriramulu nellore,2021,2,8085,36874
andhra pradesh,sri potti sriramulu nellore,2021,3,8086,39518
andhra pradesh,sri potti sriramulu nellore,2021,4,8087,42224
andhra pradesh,sri potti sriramulu nellore,2022,1,8088,45055
andhra pradesh,sri potti sriramulu nellore,2022,2,8089,47820
andhra pradesh,sri potti sriramulu nellore,2022,3,8090,50494
andhra pradesh,sri potti sriramulu nellore,2022,4,8091,52742
andhra pradesh,sri potti sriramulu nellore,2023,1,8092,53989
andhra pradesh,sri potti sriramulu nellore,2023,2,8093,55819
andhra pradesh,sri potti sriramulu nellore,2023,3,8094,58400
andhra pradesh,sri potti sriramulu nellore,2023,4,8095,61264
andhra pradesh,sri potti sriramulu nellore,2024,1,8096,64874
andhra pradesh,sri potti sriramulu nellore,2024,2,8097,68464
andhra pradesh,sri potti sriramulu nellore,2024,3,8098,71356
andhra pradesh,sri potti sriramulu nellore,2024,4,8099,74416
andhra pradesh,sri potti sriramulu nellore,2025,1,8100,77574
andhra pradesh,sri potti sriramulu nellore,2025,2,8101,81115
andhra pradesh,sri potti sriramulu nellore,2025,3,8102,84072
andhra pradesh,sri potti sriramulu nellore,2025,4,8103,87608
andhra pradesh,sri potti sriramulu nellore,2026,1,8104,90460
andhra pradesh,sri potti sriramulu nellore,2026,2,8105,93583
andhra pradesh,sri sathyasai,2018,1,8072,3
andhra pradesh,sri sathyasai,2018,2,8073,4
andhra pradesh,sri sathyasai,2018,3,8074,33
andhra pradesh,sri sathyasai,2018,4,8075,132
andhra pradesh,sri sathyasai,2019,1,8076,634
andhra pradesh,sri sathyasai,2019,2,8077,2357
andhra pradesh,sri sathyasai,2019,3,8078,4599
andhra pradesh,sri sathyasai,2019,4,8079,6106
andhra pradesh,sri sathyasai,2020,1,8080,7750
andhra pradesh,sri sathyasai,2020,2,8081,8662
andhra pradesh,sri sathyasai,2020,3,8082,11379
andhra pradesh,sri sathyasai,2020,4,8083,18590
andhra pradesh,sri sathyasai,2021,1,8084,21566
andhra pradesh,sri sathyasai,2021,2,8085,23323
andhra pradesh,sri sathyasai,2021,3,8086,25757
andhra pradesh,sri sathyasai,2021,4,8087,28576
andhra pradesh,sri sathyasai,2022,1,8088,31325
andhra pradesh,sri sathyasai,2022,2,8089,34185
andhra pradesh,sri sathyasai,2022,3,8090,36349
andhra pradesh,sri sathyasai,2022,4,8091,37917
andhra pradesh,sri sathyasai,2023,1,8092,37959
andhra pradesh,sri sathyasai,2023,2,8093,38126
andhra pradesh,sri sathyasai,2023,3,8094,38829
andhra pradesh,sri sathyasai,2023,4,8095,39421
andhra pradesh,sri sathyasai,2024,1,8096,40242
andhra pradesh,sri sathyasai,2024,2,8097,41555
andhra pradesh,sri sathyasai,2024,3,8098,42579
andhra pradesh,sri sathyasai,2024,4,8099,43539
andhra pradesh,sri sathyasai,2025,1,8100,44436
andhra pradesh,sri sathyasai,2025,2,8101,45907
andhra pradesh,sri sathyasai,2025,3,8102,47918
andhra pradesh,sri sathyasai,2025,4,8103,51108
andhra pradesh,sri sathyasai,2026,1,8104,53365
andhra pradesh,sri sathyasai,2026,2,8105,55634
andhra pradesh,srikakulam,2018,3,8074,43
andhra pradesh,srikakulam,2018,4,8075,359
andhra pradesh,srikakulam,2019,1,8076,3406
andhra pradesh,srikakulam,2019,2,8077,5097
andhra pradesh,srikakulam,2019,3,8078,6870
andhra pradesh,srikakulam,2019,4,8079,8981
andhra pradesh,srikakulam,2020,1,8080,10365
andhra pradesh,srikakulam,2020,2,8081,11205
andhra pradesh,srikakulam,2020,3,8082,13091
andhra pradesh,srikakulam,2020,4,8083,18816
andhra pradesh,srikakulam,2021,1,8084,23383
andhra pradesh,srikakulam,2021,2,8085,25388
andhra pradesh,srikakulam,2021,3,8086,28253
andhra pradesh,srikakulam,2021,4,8087,31053
andhra pradesh,srikakulam,2022,1,8088,33863
andhra pradesh,srikakulam,2022,2,8089,36061
andhra pradesh,srikakulam,2022,3,8090,38180
andhra pradesh,srikakulam,2022,4,8091,39760
andhra pradesh,srikakulam,2023,1,8092,40260
andhra pradesh,srikakulam,2023,2,8093,41374
andhra pradesh,srikakulam,2023,3,8094,42708
andhra pradesh,srikakulam,2023,4,8095,44501
andhra pradesh,srikakulam,2024,1,8096,46515
andhra pradesh,srikakulam,2024,2,8097,48092
andhra pradesh,srikakulam,2024,3,8098,49537
andhra pradesh,srikakulam,2024,4,8099,51046
andhra pradesh,srikakulam,2025,1,8100,52218
andhra pradesh,srikakulam,2025,2,8101,53530
andhra pradesh,srikakulam,2025,3,8102,54744
andhra pradesh,srikakulam,2025,4,8103,56550
andhra pradesh,srikakulam,2026,1,8104,58081
andhra pradesh,srikakulam,2026,2,8105,59392
andhra pradesh,tirupati,2018,1,8072,2
andhra pradesh,tirupati,2018,2,8073,3
andhra pradesh,tirupati,2018,3,8074,21
andhra pradesh,tirupati,2018,4,8075,1255
andhra pradesh,tirupati,2019,1,8076,10271
andhra pradesh,tirupati,2019,2,8077,16774
andhra pradesh,tirupati,2019,3,8078,22542
andhra pradesh,tirupati,2019,4,8079,28155
andhra pradesh,tirupati,2020,1,8080,31669
andhra pradesh,tirupati,2020,2,8081,33431
andhra pradesh,tirupati,2020,3,8082,36814
andhra pradesh,tirupati,2020,4,8083,42177
andhra pradesh,tirupati,2021,1,8084,46183
andhra pradesh,tirupati,2021,2,8085,48803
andhra pradesh,tirupati,2021,3,8086,53211
andhra pradesh,tirupati,2021,4,8087,57580
andhra pradesh,tirupati,2022,1,8088,62171
andhra pradesh,tirupati,2022,2,8089,66050
andhra pradesh,tirupati,2022,3,8090,69298
andhra pradesh,tirupati,2022,4,8091,72780
andhra pradesh,tirupati,2023,1,8092,74444
andhra pradesh,tirupati,2023,2,8093,76186
andhra pradesh,tirupati,2023,3,8094,79288
andhra pradesh,tirupati,2023,4,8095,82773
andhra pradesh,tirupati,2024,1,8096,87591
andhra pradesh,tirupati,2024,2,8097,91624
andhra pradesh,tirupati,2024,3,8098,95378
andhra pradesh,tirupati,2024,4,8099,98916
andhra pradesh,tirupati,2025,1,8100,102390
andhra pradesh,tirupati,2025,2,8101,105934
andhra pradesh,tirupati,2025,3,8102,109169
andhra pradesh,tirupati,2025,4,8103,112985
andhra pradesh,tirupati,2026,1,8104,115731
andhra pradesh,tirupati,2026,2,8105,118910
andhra pradesh,visakhapatnam,2018,1,8072,2
andhra pradesh,visakhapatnam,2018,2,8073,108
andhra pradesh,visakhapatnam,2018,3,8074,7638
andhra pradesh,visakhapatnam,2018,4,8075,15395
andhra pradesh,visakhapatnam,2019,1,8076,29516
andhra pradesh,visakhapatnam,2019,2,8077,38859
andhra pradesh,visakhapatnam,2019,3,8078,50671
andhra pradesh,visakhapatnam,2019,4,8079,59313
andhra pradesh,visakhapatnam,2020,1,8080,66775
andhra pradesh,visakhapatnam,2020,2,8081,71580
andhra pradesh,visakhapatnam,2020,3,8082,83211
andhra pradesh,visakhapatnam,2020,4,8083,95703
andhra pradesh,visakhapatnam,2021,1,8084,104658
andhra pradesh,visakhapatnam,2021,2,8085,108849
andhra pradesh,visakhapatnam,2021,3,8086,113336
andhra pradesh,visakhapatnam,2021,4,8087,119590
andhra pradesh,visakhapatnam,2022,1,8088,127413
andhra pradesh,visakhapatnam,2022,2,8089,134320
andhra pradesh,visakhapatnam,2022,3,8090,139614
andhra pradesh,visakhapatnam,2022,4,8091,144022
andhra pradesh,visakhapatnam,2023,1,8092,145520
andhra pradesh,visakhapatnam,2023,2,8093,148687
andhra pradesh,visakhapatnam,2023,3,8094,152792
andhra pradesh,visakhapatnam,2023,4,8095,157177
andhra pradesh,visakhapatnam,2024,1,8096,164791
andhra pradesh,visakhapatnam,2024,2,8097,171005
andhra pradesh,visakhapatnam,2024,3,8098,176698
andhra pradesh,visakhapatnam,2024,4,8099,184013
andhra pradesh,visakhapatnam,2025,1,8100,190513
andhra pradesh,visakhapatnam,2025,2,8101,195430
andhra pradesh,visakhapatnam,2025,3,8102,199715
andhra pradesh,visakhapatnam,2025,4,8103,205089
andhra pradesh,visakhapatnam,2026,1,8104,209298
andhra pradesh,visakhapatnam,2026,2,8105,213703
andhra pradesh,vizianagaram,2018,2,8073,1
andhra pradesh,vizianagaram,2018,3,8074,130
andhra pradesh,vizianagaram,2018,4,8075,1775
andhra pradesh,vizianagaram,2019,1,8076,4673
andhra pradesh,vizianagaram,2019,2,8077,7194
andhra pradesh,vizianagaram,2019,3,8078,9243
andhra pradesh,vizianagaram,2019,4,8079,11294
andhra pradesh,vizianagaram,2020,1,8080,12676
andhra pradesh,vizianagaram,2020,2,8081,13618
andhra pradesh,vizianagaram,2020,3,8082,16142
andhra pradesh,vizianagaram,2020,4,8083,18807
andhra pradesh,vizianagaram,2021,1,8084,21792
andhra pradesh,vizianagaram,2021,2,8085,22735
andhra pradesh,vizianagaram,2021,3,8086,24167
andhra pradesh,vizianagaram,2021,4,8087,25967
andhra pradesh,vizianagaram,2022,1,8088,28068
andhra pradesh,vizianagaram,2022,2,8089,29508
andhra pradesh,vizianagaram,2022,3,8090,31481
andhra pradesh,vizianagaram,2022,4,8091,32370
andhra pradesh,vizianagaram,2023,1,8092,32980
andhra pradesh,vizianagaram,2023,2,8093,33857
andhra pradesh,vizianagaram,2023,3,8094,35796
andhra pradesh,vizianagaram,2023,4,8095,38260
andhra pradesh,vizianagaram,2024,1,8096,40434
andhra pradesh,vizianagaram,2024,2,8097,42024
andhra pradesh,vizianagaram,2024,3,8098,42974
andhra pradesh,vizianagaram,2024,4,8099,44066
andhra pradesh,vizianagaram,2025,1,8100,45640
andhra pradesh,vizianagaram,2025,2,8101,47322
andhra pradesh,vizianagaram,2025,3,8102,48676
andhra pradesh,vizianagaram,2025,4,8103,51259
andhra pradesh,vizianagaram,2026,1,8104,52970
andhra pradesh,vizianagaram,2026,2,8105,54937
andhra pradesh,west godavari,2018,3,8074,4
andhra pradesh,west godavari,2018,4,8075,45
andhra pradesh,west godavari,2019,1,8076,357
andhra pradesh,west godavari,2019,2,8077,2021
andhra pradesh,west godavari,2019,3,8078,2882
andhra pradesh,west godavari,2019,4,8079,4082
andhra pradesh,west godavari,2020,1,8080,5314
andhra pradesh,west godavari,2020,2,8081,5814
andhra pradesh,west godavari,2020,3,8082,7319
andhra pradesh,west godavari,2020,4,8083,10099
andhra pradesh,west godavari,2021,1,8084,14183
andhra pradesh,west godavari,2021,2,8085,16321
andhra pradesh,west godavari,2021,3,8086,19431
andhra pradesh,west godavari,2021,4,8087,22362
andhra pradesh,west godavari,2022,1,8088,25125
andhra pradesh,west godavari,2022,2,8089,27277
andhra pradesh,west godavari,2022,3,8090,29290
andhra pradesh,west godavari,2022,4,8091,30938
andhra pradesh,west godavari,2023,1,8092,31567
andhra pradesh,west godavari,2023,2,8093,32326
andhra pradesh,west godavari,2023,3,8094,33610
andhra pradesh,west godavari,2023,4,8095,35076
andhra pradesh,west godavari,2024,1,8096,36608
andhra pradesh,west godavari,2024,2,8097,38066
andhra pradesh,west godavari,2024,3,8098,39430
andhra pradesh,west godavari,2024,4,8099,40824
andhra pradesh,west godavari,2025,1,8100,41921
andhra pradesh,west godavari,2025,2,8101,42877
andhra pradesh,west godavari,2025,3,8102,43957
andhra pradesh,west godavari,2025,4,8103,45556
andhra pradesh,west godavari,2026,1,8104,47124
andhra pradesh,west godavari,2026,2,8105,48583
andhra pradesh,ysr kadapa,2018,1,8072,1
andhra pradesh,ysr kadapa,2018,2,8073,1
andhra pradesh,ysr kadapa,2018,3,8074,35
andhra pradesh,ysr kadapa,2018,4,8075,198
andhra pradesh,ysr kadapa,2019,1,8076,840
andhra pradesh,ysr kadapa,2019,2,8077,2923
andhra pradesh,ysr kadapa,2019,3,8078,5572
andhra pradesh,ysr kadapa,2019,4,8079,9291
andhra pradesh,ysr kadapa,2020,1,8080,11237
andhra pradesh,ysr kadapa,2020,2,8081,12256
andhra pradesh,ysr kadapa,2020,3,8082,14564
andhra pradesh,ysr kadapa,2020,4,8083,20725
andhra pradesh,ysr kadapa,2021,1,8084,25792
andhra pradesh,ysr kadapa,2021,2,8085,28625
andhra pradesh,ysr kadapa,2021,3,8086,32719
andhra pradesh,ysr kadapa,2021,4,8087,37475
andhra pradesh,ysr kadapa,2022,1,8088,41300
andhra pradesh,ysr kadapa,2022,2,8089,45195
andhra pradesh,ysr kadapa,2022,3,8090,48185
andhra pradesh,ysr kadapa,2022,4,8091,50794
andhra pradesh,ysr kadapa,2023,1,8092,51660
andhra pradesh,ysr kadapa,2023,2,8093,52568
andhra pradesh,ysr kadapa,2023,3,8094,54255
andhra pradesh,ysr kadapa,2023,4,8095,56168
andhra pradesh,ysr kadapa,2024,1,8096,58354
andhra pradesh,ysr kadapa,2024,2,8097,60474
andhra pradesh,ysr kadapa,2024,3,8098,62525
andhra pradesh,ysr kadapa,2024,4,8099,65224
andhra pradesh,ysr kadapa,2025,1,8100,67378
andhra pradesh,ysr kadapa,2025,2,8101,69252
andhra pradesh,ysr kadapa,2025,3,8102,71474
andhra pradesh,ysr kadapa,2025,4,8103,74937
andhra pradesh,ysr kadapa,2026,1,8104,76884
andhra pradesh,ysr kadapa,2026,2,8105,79060
arunachal pradesh,anjaw,2019,4,8079,1
arunachal pradesh,anjaw,2020,1,8080,1
arunachal pradesh,anjaw,2020,2,8081,1
arunachal pradesh,anjaw,2020,3,8082,1
arunachal pradesh,anjaw,2020,4,8083,1
arunachal pradesh,anjaw,2021,1,8084,1
arunachal pradesh,anjaw,2021,2,8085,2
arunachal pradesh,anjaw,2021,3,8086,2
arunachal pradesh,anjaw,2021,4,8087,2
arunachal pradesh,anjaw,2022,1,8088,2
arunachal pradesh,anjaw,2022,2,8089,2
arunachal pradesh,anjaw,2022,3,8090,6
arunachal pradesh,anjaw,2022,4,8091,8
arunachal pradesh,anjaw,2023,1,8092,7
arunachal pradesh,anjaw,2023,2,8093,7
arunachal pradesh,anjaw,2023,3,8094,7
