state,period_id,transactions,value_inr,registered_users,registered_merchants,year,quarter,period_label,quarter_start,retail_transactions,prior_period,prior_transactions,prior_users,prior_merchants,prior_retail,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,retail_qoq,transaction_yoy,user_yoy,merchant_yoy,state_contribution
dadra & nagar haveli & daman & diu,8094,14946369,14582297017.60117,484521,18026.0,2023,3,2023-Q3,2023-07-01,9373489,8093.0,13139339.0,467310.0,17453.0,8303022.0,975.6414429217672,26.879008099411962,829.1561633196494,808959.1155886592,37.203753810464356,0.13752822725709413,0.03682994158053532,0.03283103191428416,0.12892498658922014,0.6303268874145602,0.18022424506677903,0.053228162430616344,0.0008767142562826885
delhi,8094,544463265,707384902988.8572,15541397,1545075.0,2023,3,2023-Q3,2023-07-01,339588954,8093.0,479877785.0,15072030.0,1518643.0,293401714.0,1299.2334808646037,10.058668349432875,352.3863016358429,457832.0812833404,99.41673840517683,0.1345873512356901,0.031141591411375957,0.017405012237899253,0.15741980293952884,0.6197298326118053,0.14789844153925702,-0.008137372404190435,0.03193676714710572
goa,8094,27248674,37450380521.6337,967033,27362.0,2023,3,2023-Q3,2023-07-01,16701945,8093.0,26864800.0,935702.0,26285.0,16228200.0,1374.39276941086,35.34218989839924,995.8582705942548,1368700.4064627476,28.29479448995019,0.014289106935469365,0.033483951086991315,0.0409739395092259,0.029192701593522496,0.5324359364210036,0.15776701063265564,0.14826471945948216,0.0015983347501054893
gujarat,8094,485612014,713336692583.1819,25381367,1639176.0,2023,3,2023-Q3,2023-07-01,282686065,8093.0,425451706.0,24442139.0,1606526.0,245264196.0,1468.94366699746,15.484223170666237,296.2537360234654,435180.04935600684,64.5818643259049,0.1414033770498031,0.03842658778759089,0.020323356111261237,0.15257779003340555,0.6286395306774084,0.17617330058946834,0.04052336704884918,0.028484709275941773
haryana,8094,502016327,679488272348.9021,16228788,1272783.0,2023,3,2023-Q3,2023-07-01,306428250,8093.0,458437725.0,15685619.0,1231314.0,273061935.0,1353.5182738168237,12.750632275886778,394.4241296434663,533860.2671067276,78.42748330928964,0.0950589352130653,0.03462847083051046,0.03367865548511584,0.12219321232012814,0.54031022139877,0.16134505966775325,0.08661907380024658,0.029446942649922
himachal pradesh,8094,34725152,42559427469.09868,2584543,113340.0,2023,3,2023-Q3,2023-07-01,20360373,8093.0,36965811.0,2502650.0,109661.0,21622495.0,1225.6080972402563,22.803449797070762,306.3803776248456,375502.2716525382,43.85301385970363,-0.06061436065882608,0.03272251413501692,0.03354884598900254,-0.05837078468511614,0.4241404217225311,0.15194398734910664,0.1983759436655459,0.0020368850661979052
jammu & kashmir,8094,67501820,87600579308.04288,3356452,242043.0,2023,3,2023-Q3,2023-07-01,35773150,8093.0,59065448.0,3178196.0,227949.0,31290114.0,1297.7513688970591,13.867172361935689,278.88358680069246,361921.5565335204,72.11275477796197,0.1428309152924736,0.05608716391311308,0.061829619783372536,0.14327323959254357,1.1805704651406121,0.2894190827533458,0.4409894624040007,0.003959477242869349
jharkhand,8094,321102668,419546015678.4694,10115548,766786.0,2023,3,2023-Q3,2023-07-01,177337898,8093.0,292499192.0,9650559.0,745398.0,157909691.0,1306.5790399426685,13.192139658261889,418.7643853695816,547148.7685983696,75.80271479113144,0.09778993167270023,0.0481825975054917,0.02869339601125831,0.12303365852321257,0.7368816544435424,0.2228866031477077,0.06797533639469577,0.018835028545461915
karnataka,8094,2357608666,2985013622701.8813,39411658,2549956.0,2023,3,2023-Q3,2023-07-01,1474542255,8093.0,2052780671.0,38043386.0,2486882.0,1254350536.0,1266.1192104312877,15.455818845501648,924.5683713758198,1170613.7763560945,64.70055129373141,0.14849516039699684,0.03596609408005902,0.025362683070608183,0.17554241233249646,0.5718995984718716,0.16074888803550325,0.06965997649224343,0.13829105438369757
kerala,8094,171587063,220873954649.31503,11534779,788966.0,2023,3,2023-Q3,2023-07-01,100655472,8093.0,157861037.0,11135396.0,763613.0,90888495.0,1287.241303555123,14.620121779645764,217.4834695031218,279953.70478488936,68.39888306485976,0.08695005595332561,0.03586607966164834,0.033201372946767505,0.10746109284789007,0.2888373530401507,0.16934971758674844,0.15326348163176995,0.01006484078680085
ladakh,8094,4065626,8966210701.853298,164962,972.0,2023,3,2023-Q3,2023-07-01,1693969,8093.0,3396028.0,158956.0,922.0,1437079.0,2205.3702681587774,169.71399176954733,4182.742798353909,9224496.606844956,5.892266097646731,0.1971709302750153,0.03778404086665499,0.054229934924078016,0.17875843986308348,0.9562399015342451,0.19085501429355212,0.13551401869158886,0.00023847880879386573
lakshadweep,8094,61690,127653819.3961912,11059,34.0,2023,3,2023-Q3,2023-07-01,22701,8093.0,50557.0,10584.0,34.0,15989.0,2069.2789657349845,325.2647058823529,1814.4117647058824,3754524.0998879764,3.074419025228321,0.22020689518760994,0.04487906273620568,0.0,0.4197886046657078,0.7638817407216789,0.17975250693407308,0.09677419354838701,3.6185713379670377e-06
madhya pradesh,8094,974634662,1234399612492.1458,27512164,2210798.0,2023,3,2023-Q3,2023-07-01,555828663,8093.0,843782510.0,26193021.0,2142311.0,468684552.0,1266.5254588412595,12.444449470281771,440.85197381217097,558350.2484135347,80.35711040396532,0.15507805678503583,0.05036238469781695,0.03196874776818115,0.18593339726716662,0.7250398988901328,0.2186897126049825,0.1496017625717656,0.057169477271881854
maharashtra,8094,2288748568,2753519460899.4004,60617867,4734743.0,2023,3,2023-Q3,2023-07-01,1427891144,8093.0,2058432368.0,58661548.0,4608963.0,1273343788.0,1203.0676935848553,12.802778735825788,483.3944668168895,581556.2662850762,78.1080436235079,0.11188912668711004,0.03334925631352248,0.027290303697382612,0.121371272594609,0.5444625706561532,0.15927490712422054,0.08785897273886523,0.13425190416563304
manipur,8094,904737,3670828688.5792255,506910,6862.0,2023,3,2023-Q3,2023-07-01,250465,8093.0,1700053.0,496881.0,6848.0,585926.0,4057.3433921451488,73.87204896531624,131.8474205770912,534950.2606498434,13.536919768795249,-0.46781835625124624,0.020183907213195962,0.0020443925233644133,-0.5725313435485027,-0.6960350780056255,0.13120768375904346,2.437875751503006,5.306946630893636e-05
meghalaya,8094,5927576,11034725792.028675,419409,7310.0,2023,3,2023-Q3,2023-07-01,2204934,8093.0,5103808.0,394558.0,6637.0,1830555.0,1861.5916172190243,57.37469220246238,810.8859097127223,1509538.4120422264,17.429287402034767,0.16140262329617405,0.06298440280009521,0.10140123549796587,0.2045166629792603,0.838208697507449,0.26848012484915573,0.6972370559554215,0.00034769584401396177
mizoram,8094,1371224,3167055400.83658,169046,3510.0,2023,3,2023-Q3,2023-07-01,389679,8093.0,1286147.0,160684.0,2544.0,358005.0,2309.655753426559,48.16125356125356,390.66210826210823,902294.9859933276,20.763579144138284,0.06614873727497717,0.05204002887655279,0.3797169811320755,0.0884736246700466,0.5708418726508524,0.22169545421695447,9.05730659025788,8.043235312583099e-05
nagaland,8094,3581630,8858677977.630177,353878,5053.0,2023,3,2023-Q3,2023-07-01,1024556,8093.0,3091461.0,339039.0,4988.0,838501.0,2473.364914195541,70.0332475756976,708.8125865822284,1753152.1823926729,14.278932287398481,0.15855577670234244,0.04376782612029895,0.013031275060144454,0.22189001563504407,0.4941232174107115,0.19117553007072097,0.4818181818181819,0.00021008889060144078
odisha,8094,620854881,840399944380.947,15773057,1051651.0,2023,3,2023-Q3,2023-07-01,331120980,8093.0,540567279.0,15180768.0,1021368.0,275129628.0,1353.61735906357,14.998375887057588,590.3620887537786,799124.3714701427,66.67388572804879,0.1485247167540824,0.03901574676590802,0.029649450540843336,0.20350898740720136,0.631277410782439,0.18378599556132524,0.0961880231943637,0.03641769618128604
puducherry,8094,12464709,16421645570.85983,544090,39645.0,2023,3,2023-Q3,2023-07-01,7920199,8093.0,11193638.0,527197.0,38895.0,6931355.0,1317.4511792340945,13.724050952200782,314.4080968596292,414217.3179684659,72.86478339980518,0.11355298429339955,0.032043050320847755,0.019282684149633633,0.14266243757533692,0.4086968520964871,0.14960087558051582,0.07666612351311719,0.0007311466805560023
punjab,8094,132850814,205330761365.49872,9396198,723574.0,2023,3,2023-Q3,2023-07-01,74686189,8093.0,119012408.0,9022142.0,700473.0,65508285.0,1545.5739801902812,12.985814857913635,183.60363141848657,283772.99538885965,77.00710436284974,0.11627700197444968,0.041459777511814844,0.03297914409263458,0.14010295033673992,0.5565711187421098,0.1797049820392571,0.10470493577793971,0.007792675437931433
rajasthan,8094,1237044429,1798770149235.0293,30792255,2324919.0,2023,3,2023-Q3,2023-07-01,696907330,8093.0,1073092744.0,29493668.0,2257614.0,586137559.0,1454.0869406680213,13.244442064433212,532.0806570035343,773691.5347309,75.50336927256545,0.1527842639107435,0.04402934894364452,0.029812448009269854,0.188982550766722,0.6784162333670345,0.18601975766526135,0.10034502342751672,0.07256173633605448
sikkim,8094,4740161,8003122189.827261,282679,3235.0,2023,3,2023-Q3,2023-07-01,2004746,8093.0,4437602.0,272768.0,2524.0,1696647.0,1688.3650554964822,87.38145285935084,1465.2738794435859,2473917.214784316,11.444076142904143,0.06818074266236596,0.036334907320506815,0.2816957210776545,0.1815928711157948,0.6320255193297217,0.16993212482410391,1.1667782987273947,0.00027804523799560986
tamil nadu,8094,558715546,835710063991.9968,28891897,1731234.0,2023,3,2023-Q3,2023-07-01,307301051,8093.0,504160429.0,27769575.0,1683247.0,271653945.0,1495.7702000151555,16.688614595138496,322.7267636841698,482725.07586611446,59.921091370358965,0.10820983532604855,0.0404155267050359,0.028508590836638925,0.13122248601985143,0.3840660729159524,0.17863089531719778,0.11472806822681747,0.03277276804720707
telangana,8094,1861859423,2865813600979.7666,27152426,1844528.0,2023,3,2023-Q3,2023-07-01,1103013563,8093.0,1644044462.0,26347321.0,1798270.0,945635928.0,1539.2212567596016,14.720527961624871,1009.3961289825907,1553683.97822086,67.93234608207753,0.1324872690699772,0.030557376212936305,0.025723612138332852,0.16642518578249277,0.6033474475275717,0.14879393971625765,0.08591650373750959,0.1092117222141619
andaman & nicobar islands,8095,3921213,6538722461.517704,155470,3205.0,2023,4,2023-Q4,2023-10-01,2204624,8094.0,3294013.0,148091.0,3143.0,1795799.0,1667.5254472321967,48.50858034321373,1223.4673946957878,2040163.0145141042,20.614909628867306,0.19040604879215706,0.04982747094691775,0.01972637607381489,0.22765632456639073,0.7326312161562067,0.21835963826152383,0.16970802919708028,0.0002059986961662239
andhra pradesh,8095,1588297806,2811855025318.729,26160960,1424574.0,2023,4,2023-Q4,2023-10-01,800499764,8094.0,1467644978.0,25473637.0,1365791.0,730559498.0,1770.3575580703969,18.364058307957325,1114.9282564471905,1973821.6655075336,54.454194341492055,0.0822084562742258,0.02698173802194015,0.04303952800977595,0.09573520868795815,0.5413808263619446,0.13237962707380513,0.1193224541942357,0.0834403224613593
arunachal pradesh,8095,15084363,24771952971.461708,584620,15170.0,2023,4,2023-Q4,2023-10-01,6707771,8094.0,13227332.0,552339.0,13508.0,5692334.0,1642.2273165570007,38.537903757415954,994.3548450889914,1632956.6889559466,25.94847935411036,0.14039346710281397,0.05844418011402408,0.12303819958543083,0.17838675664498949,1.0181691054965687,0.25668518168217225,0.5427641614969998,0.0007924484363634492
assam,8095,194352109,285818446041.6975,9011333,574112.0,2023,4,2023-Q4,2023-10-01,93896583,8094.0,168278113.0,8451423.0,538577.0,80789947.0,1470.621788013103,15.696123752856586,338.52647044479124,497844.40325528383,63.70999717799797,0.15494585442611908,0.06625038174044784,0.06597942355503483,0.162231026095363,1.0018834805008159,0.28750949058456854,0.3401932863345627,0.010210177577998398
bihar,8095,939309620,1436863360578.1116,29113524,2194129.0,2023,4,2023-Q4,2023-10-01,471333078,8094.0,743992914.0,27578408.0,2114351.0,364225692.0,1529.7015275731037,13.268829681390656,428.1013650519181,654867.31207605,75.36459687944338,0.2625249546395545,0.055663691682275473,0.03773167274496991,0.2940687281335441,0.9627766573067718,0.24065335610870475,0.10629319785651914,0.04934609698998531
chandigarh,8095,13784981,16915170140.23735,639168,50833.0,2023,4,2023-Q4,2023-10-01,9344696,8094.0,13514642.0,622265.0,49865.0,9100188.0,1227.072430512407,12.573879172978183,271.18173233922846,332759.6274120621,79.52995143686793,0.020003415554773918,0.027163668212096148,0.019412413516494587,0.026868455904427435,0.41461259367139314,0.12144770847917963,0.05946227594831188,0.0007241861415526699
chhattisgarh,8095,322561838,404263598492.0149,9160798,494172.0,2023,4,2023-Q4,2023-10-01,183166600,8094.0,283570782.0,8766380.0,476302.0,158512662.0,1253.2902249025965,18.537671094274867,652.7319192507872,818062.5338789225,53.94420879054423,0.1375002591063843,0.04499211761297128,0.037518213234460474,0.15553292518675899,0.6744127262864597,0.2024825162983881,0.16196477697571066,0.016945602817541598
dadra & nagar haveli & daman & diu,8095,17850712,16983535180.430668,502992,18911.0,2023,4,2023-Q4,2023-10-01,11546558,8094.0,14946369.0,484521.0,18026.0,9373489.0,951.4206033031437,26.597853101369573,943.9327375601501,898077.0546470662,37.597019435696794,0.19431762992068502,0.03812218665444833,0.04909575058249205,0.23183139170483913,0.6733669293263622,0.16632851104087787,0.07902544790596822,0.0009377770087059202
delhi,8095,595978737,800033234390.3937,16011335,1569273.0,2023,4,2023-Q4,2023-10-01,373762989,8094.0,544463265.0,15541397.0,1545075.0,339588954.0,1342.3855327751294,10.20302713422075,379.7801510635817,509811.3804229052,98.01012844962646,0.09461698393921947,0.030237822249827406,0.01566137566137571,0.10063352944041881,0.6327142009044371,0.13701500429309865,-0.014929167587328984,0.03130940419834191
goa,8095,33643920,44395207299.52843,1001527,28389.0,2023,4,2023-Q4,2023-10-01,21043935,8094.0,27248674.0,967033.0,27362.0,16701945.0,1319.5610766976151,35.27869949628377,1185.1040896121738,1563817.2284873868,28.345716091528235,0.2346993472049319,0.035669930602161504,0.03753380600833278,0.25996912335659106,0.44887846445734714,0.14875487046317137,0.12654761904761913,0.0017674642142420584
gujarat,8095,542379120,803395243183.7517,26346004,1672361.0,2023,4,2023-Q4,2023-10-01,323807182,8094.0,485612014.0,25381367.0,1639176.0,282686065.0,1481.2429416231062,15.753778041941901,324.3194023299993,480395.8255327359,63.476836942710555,0.11689806751774467,0.038005714979811867,0.02024492793940369,0.14546566701121266,0.64819544003708,0.1653050875383011,0.029441709981705477,0.028493578784877002
haryana,8095,555795275,786452421039.6418,16779114,1309518.0,2023,4,2023-Q4,2023-10-01,339854772,8094.0,502016327.0,16228788.0,1272783.0,306428250.0,1415.0037908106394,12.813198444007643,424.4273656414039,600566.33130636,78.04452606973169,0.10712589433371167,0.03391048056084034,0.02886195054459395,0.10908433540314899,0.6043899478497823,0.1517957498826521,0.06352386621955142,0.02919838886215767
himachal pradesh,8095,40615274,49155662459.05554,2677484,116857.0,2023,4,2023-Q4,2023-10-01,25051506,8094.0,34725152.0,2584543.0,113340.0,20360373.0,1210.2752885295208,22.912482778096305,347.56389433238917,420647.99249557615,43.64433176818237,0.16962120137011927,0.035960322579272175,0.03103052761602254,0.2304050618326099,0.47118960026836576,0.14683223982065186,0.13292808252380128,0.002133700334165457
jammu & kashmir,8095,73674593,94888368455.3926,3588585,250758.0,2023,4,2023-Q4,2023-10-01,41933534,8094.0,67501820.0,3356452.0,242043.0,35773150.0,1287.9388211264716,14.310949202019478,293.8075475159317,378406.14638572885,69.87656694769666,0.09144602323315132,0.06916023229290924,0.036005998934073746,0.1722069205535437,0.9683752026262105,0.2809695658692253,0.3105636158381069,0.003870452867155446
jharkhand,8095,379383888,501952800000.8065,10617881,786962.0,2023,4,2023-Q4,2023-10-01,211872201,8094.0,321102668.0,10115548.0,766786.0,177337898.0,1323.0735829266596,13.49224104848773,482.08666746297786,637836.1344014152,74.11667167865227,0.18150338134219424,0.04965949447326046,0.026312426152798718,0.1947372974952033,0.7773431519175447,0.21185639808684797,0.052259860565493366,0.019930716917054166
karnataka,8095,2550471370,3249475283077.739,40600790,2616609.0,2023,4,2023-Q4,2023-10-01,1599837426,8094.0,2357608666.0,39411658.0,2549956.0,1474542255.0,1274.06851976454,15.516567435180418,974.7239155716426,1241865.0562914591,64.44724351422718,0.0818043752474058,0.03017208765995072,0.026138882396402163,0.08497224855723107,0.5580967206730332,0.1452283803282477,0.06525661579648889,0.13398756375368615
kerala,8095,181170722,226951463919.4792,11984795,817185.0,2023,4,2023-Q4,2023-10-01,108215077,8094.0,171587063.0,11534779.0,788966.0,100655472.0,1252.693930973456,14.665950794495739,221.7009881483385,277723.48234424175,68.18514626241,0.05585303945671005,0.039013838063130635,0.0357670672753958,0.07510376584394729,0.2481345708709024,0.158835617637074,0.12353935140946826,0.009517700904157315
ladakh,8095,3523487,7515335519.66155,173131,1038.0,2023,4,2023-Q4,2023-10-01,1624260,8094.0,4065626.0,164962.0,972.0,1693969.0,2132.9255705105625,166.79287090558768,3394.496146435453,7240207.629731744,5.995460085137844,-0.13334699256645843,0.0495204956292965,0.06790123456790131,-0.04115128435054005,0.8193364135059442,0.18560139151395627,0.164983164983165,0.000185104386820772
